Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,In Glacier,Size in Glacier,STATUS,Notes
0002_mscoll390_item2732,0002,,2,A,University of Pennsylvania Libraries,"353,284",0.337,mscoll390_item2732,0002_mscoll390_item2732,0.337,Fall 2019 batch,
0002_mscoll390_item1347,0002,,2,A,University of Pennsylvania Libraries,"353,431",0.337,mscoll390_item1347,0002_mscoll390_item1347,0.337,Fall 2019 batch,
0002_mscoll390_item2750,0002,,2,A,University of Pennsylvania Libraries,"354,784",0.338,mscoll390_item2750,0002_mscoll390_item2750,0.338,Fall 2019 batch,
0002_mscoll591_f14,0002,,2,A,University of Pennsylvania Libraries,"356,077",0.34,mscoll591_f14,0002_mscoll591_f14,0.34,Fall 2019 batch,
0002_mscoll390_item2391,0002,,2,A,University of Pennsylvania Libraries,"356,176",0.34,mscoll390_item2391,0002_mscoll390_item2391,0.34,Fall 2019 batch,
0002_mscoll390_item1220,0002,,2,A,University of Pennsylvania Libraries,"356,192",0.34,mscoll390_item1220,0002_mscoll390_item1220,0.34,Fall 2019 batch,
0002_mscoll390_item965,0002,,2,A,University of Pennsylvania Libraries,"356,482",0.34,mscoll390_item965,0002_mscoll390_item965,0.34,Fall 2019 batch,
0002_h103,0002,,2,A,University of Pennsylvania Libraries,"356,795",0.34,h103,0002_h103,0.34,Fall 2019 batch,
0002_mscoll390_item1312,0002,,2,A,University of Pennsylvania Libraries,"357,222",0.341,mscoll390_item1312,0002_mscoll390_item1312,0.341,Fall 2019 batch,
0002_mscoll390_item458,0002,,2,A,University of Pennsylvania Libraries,"357,382",0.341,mscoll390_item458,0002_mscoll390_item458,0.341,Fall 2019 batch,
0002_mscoll390_item2192,0002,,2,A,University of Pennsylvania Libraries,"358,151",0.342,mscoll390_item2192,0002_mscoll390_item2192,0.342,Fall 2019 batch,
0002_mscoll390_item2472,0002,,2,A,University of Pennsylvania Libraries,"358,536",0.342,mscoll390_item2472,0002_mscoll390_item2472,0.342,Fall 2019 batch,
0002_mscoll390_item1338,0002,,2,A,University of Pennsylvania Libraries,"358,693",0.342,mscoll390_item1338,0002_mscoll390_item1338,0.342,Fall 2019 batch,
0002_mscoll390_item191,0002,,2,A,University of Pennsylvania Libraries,"358,843",0.342,mscoll390_item191,0002_mscoll390_item191,0.342,Fall 2019 batch,
0002_mscoll390_item1627,0002,,2,A,University of Pennsylvania Libraries,"360,597",0.344,mscoll390_item1627,0002_mscoll390_item1627,0.344,Fall 2019 batch,
0002_mscoll390_item1411,0002,,2,A,University of Pennsylvania Libraries,"360,942",0.344,mscoll390_item1411,0002_mscoll390_item1411,0.344,Fall 2019 batch,
0002_mscoll390_item1852,0002,,2,A,University of Pennsylvania Libraries,"361,097",0.344,mscoll390_item1852,0002_mscoll390_item1852,0.344,Fall 2019 batch,
0002_mscoll390_item991,0002,,2,A,University of Pennsylvania Libraries,"361,256",0.345,mscoll390_item991,0002_mscoll390_item991,0.345,Fall 2019 batch,
0002_mscoll390_item881,0002,,2,A,University of Pennsylvania Libraries,"361,475",0.345,mscoll390_item881,0002_mscoll390_item881,0.345,Fall 2019 batch,
0002_mscoll390_item445,0002,,2,A,University of Pennsylvania Libraries,"361,799",0.345,mscoll390_item445,0002_mscoll390_item445,0.345,Fall 2019 batch,
0002_mscoll390_item2756,0002,,2,A,University of Pennsylvania Libraries,"362,149",0.345,mscoll390_item2756,0002_mscoll390_item2756,0.345,Fall 2019 batch,
0002_mscoll390_item528,0002,,2,A,University of Pennsylvania Libraries,"362,764",0.346,mscoll390_item528,0002_mscoll390_item528,0.346,Fall 2019 batch,
0002_miscmss_artedellalana,0002,,2,A,University of Pennsylvania Libraries,"362,896",0.346,miscmss_artedellalana,0002_miscmss_artedellalana,0.346,Fall 2019 batch,
0002_mscoll390_item1781,0002,,2,A,University of Pennsylvania Libraries,"363,989",0.347,mscoll390_item1781,0002_mscoll390_item1781,0.347,Fall 2019 batch,
0002_mscoll390_item1202,0002,,2,A,University of Pennsylvania Libraries,"364,519",0.348,mscoll390_item1202,0002_mscoll390_item1202,0.348,Fall 2019 batch,
0002_mscoll390_item2690,0002,,2,A,University of Pennsylvania Libraries,"364,620",0.348,mscoll390_item2690,0002_mscoll390_item2690,0.348,Fall 2019 batch,
0002_mscoll390_item716,0002,,2,A,University of Pennsylvania Libraries,"364,830",0.348,mscoll390_item716,0002_mscoll390_item716,0.348,Fall 2019 batch,
0002_miscmsslarge2,0002,,2,A,University of Pennsylvania Libraries,"365,322",0.348,miscmsslarge2,0002_miscmsslarge2,0.348,Fall 2019 batch,
0002_mscoll390_item2765,0002,,2,A,University of Pennsylvania Libraries,"366,021",0.349,mscoll390_item2765,0002_mscoll390_item2765,0.349,Fall 2019 batch,
0002_cajs_rarms419,0002,,2,A,University of Pennsylvania Libraries,"367,158",0.35,cajs_rarms419,0002_cajs_rarms419,0.35,Fall 2019 batch,
0002_mscoll390_item1464,0002,,2,A,University of Pennsylvania Libraries,"368,477",0.351,mscoll390_item1464,0002_mscoll390_item1464,0.351,Fall 2019 batch,
0002_mscoll390_item1773,0002,,2,A,University of Pennsylvania Libraries,"369,037",0.352,mscoll390_item1773,0002_mscoll390_item1773,0.352,Fall 2019 batch,
0002_mscoll390_item1471,0002,,2,A,University of Pennsylvania Libraries,"369,480",0.352,mscoll390_item1471,0002_mscoll390_item1471,0.352,Fall 2019 batch,
0002_mscoll390_item1979,0002,,2,A,University of Pennsylvania Libraries,"369,777",0.353,mscoll390_item1979,0002_mscoll390_item1979,0.353,Fall 2019 batch,
0002_mscoll390_item1988,0002,,2,A,University of Pennsylvania Libraries,"370,008",0.353,mscoll390_item1988,0002_mscoll390_item1988,0.353,Fall 2019 batch,
0002_mscoll390_item195,0002,,2,A,University of Pennsylvania Libraries,"370,135",0.353,mscoll390_item195,0002_mscoll390_item195,0.353,Fall 2019 batch,
0002_mscoll390_item1381,0002,,2,A,University of Pennsylvania Libraries,"370,307",0.353,mscoll390_item1381,0002_mscoll390_item1381,0.353,Fall 2019 batch,
0002_mscoll390_item332,0002,,2,A,University of Pennsylvania Libraries,"370,569",0.353,mscoll390_item332,0002_mscoll390_item332,0.353,Fall 2019 batch,
0002_mscoll390_item1195,0002,,2,A,University of Pennsylvania Libraries,"370,606",0.353,mscoll390_item1195,0002_mscoll390_item1195,0.353,Fall 2019 batch,
0002_mscoll390_item1469,0002,,2,A,University of Pennsylvania Libraries,"370,685",0.354,mscoll390_item1469,0002_mscoll390_item1469,0.354,Fall 2019 batch,
0002_mscoll390_item1259,0002,,2,A,University of Pennsylvania Libraries,"370,690",0.354,mscoll390_item1259,0002_mscoll390_item1259,0.354,Fall 2019 batch,
0002_mscoll390_item2283,0002,,2,A,University of Pennsylvania Libraries,"370,742",0.354,mscoll390_item2283,0002_mscoll390_item2283,0.354,Fall 2019 batch,
0002_mscoll390_item2030,0002,,2,A,University of Pennsylvania Libraries,"371,616",0.354,mscoll390_item2030,0002_mscoll390_item2030,0.354,Fall 2019 batch,
0002_mscoll390_item913,0002,,2,A,University of Pennsylvania Libraries,"371,641",0.354,mscoll390_item913,0002_mscoll390_item913,0.354,Fall 2019 batch,
0002_mscoll390_item1204,0002,,2,A,University of Pennsylvania Libraries,"371,996",0.355,mscoll390_item1204,0002_mscoll390_item1204,0.355,Fall 2019 batch,
0002_mscoll390_item987,0002,,2,A,University of Pennsylvania Libraries,"372,125",0.355,mscoll390_item987,0002_mscoll390_item987,0.355,Fall 2019 batch,
0002_mscoll390_item971,0002,,2,A,University of Pennsylvania Libraries,"372,325",0.355,mscoll390_item971,0002_mscoll390_item971,0.355,Fall 2019 batch,
0002_mscoll390_item1964,0002,,2,A,University of Pennsylvania Libraries,"372,359",0.355,mscoll390_item1964,0002_mscoll390_item1964,0.355,Fall 2019 batch,
0002_mscoll390_item2724,0002,,2,A,University of Pennsylvania Libraries,"372,654",0.355,mscoll390_item2724,0002_mscoll390_item2724,0.355,Fall 2019 batch,
0002_mscoll390_item96,0002,,2,A,University of Pennsylvania Libraries,"373,551",0.356,mscoll390_item96,0002_mscoll390_item96,0.356,Fall 2019 batch,
0002_mscoll390_item1907,0002,,2,A,University of Pennsylvania Libraries,"373,580",0.356,mscoll390_item1907,0002_mscoll390_item1907,0.356,Fall 2019 batch,
0002_mscoll390_item1206,0002,,2,A,University of Pennsylvania Libraries,"374,007",0.357,mscoll390_item1206,0002_mscoll390_item1206,0.357,Fall 2019 batch,
0002_mscoll390_item947,0002,,2,A,University of Pennsylvania Libraries,"374,569",0.357,mscoll390_item947,0002_mscoll390_item947,0.357,Fall 2019 batch,
0002_mscoll390_item127,0002,,2,A,University of Pennsylvania Libraries,"374,611",0.357,mscoll390_item127,0002_mscoll390_item127,0.357,Fall 2019 batch,
0002_mscoll390_item1468,0002,,2,A,University of Pennsylvania Libraries,"375,354",0.358,mscoll390_item1468,0002_mscoll390_item1468,0.358,Fall 2019 batch,
0002_mscoll390_item247,0002,,2,A,University of Pennsylvania Libraries,"375,509",0.358,mscoll390_item247,0002_mscoll390_item247,0.358,Fall 2019 batch,
0002_mscoll390_item2599,0002,,2,A,University of Pennsylvania Libraries,"375,570",0.358,mscoll390_item2599,0002_mscoll390_item2599,0.358,Fall 2019 batch,
0002_mscoll390_item167,0002,,2,A,University of Pennsylvania Libraries,"375,902",0.358,mscoll390_item167,0002_mscoll390_item167,0.358,Fall 2019 batch,
0002_mscoll390_item1207,0002,,2,A,University of Pennsylvania Libraries,"376,057",0.359,mscoll390_item1207,0002_mscoll390_item1207,0.359,Fall 2019 batch,
0002_mscoll390_item2237,0002,,2,A,University of Pennsylvania Libraries,"376,579",0.359,mscoll390_item2237,0002_mscoll390_item2237,0.359,Fall 2019 batch,
0002_mscoll390_item2755,0002,,2,A,University of Pennsylvania Libraries,"376,588",0.359,mscoll390_item2755,0002_mscoll390_item2755,0.359,Fall 2019 batch,
0002_mscoll390_item2520,0002,,2,A,University of Pennsylvania Libraries,"376,593",0.359,mscoll390_item2520,0002_mscoll390_item2520,0.359,Fall 2019 batch,
0002_mscoll390_item1994,0002,,2,A,University of Pennsylvania Libraries,"376,611",0.359,mscoll390_item1994,0002_mscoll390_item1994,0.359,Fall 2019 batch,
0002_mscoll390_item781,0002,,2,A,University of Pennsylvania Libraries,"376,645",0.359,mscoll390_item781,0002_mscoll390_item781,0.359,Fall 2019 batch,
0002_mscoll390_item1070,0002,,2,A,University of Pennsylvania Libraries,"377,141",0.36,mscoll390_item1070,0002_mscoll390_item1070,0.36,Fall 2019 batch,
0002_mscoll390_item2737,0002,,2,A,University of Pennsylvania Libraries,"377,267",0.36,mscoll390_item2737,0002_mscoll390_item2737,0.36,Fall 2019 batch,
0002_mscoll390_item2405,0002,,2,A,University of Pennsylvania Libraries,"377,311",0.36,mscoll390_item2405,0002_mscoll390_item2405,0.36,Fall 2019 batch,
0002_mscoll390_item1267,0002,,2,A,University of Pennsylvania Libraries,"377,436",0.36,mscoll390_item1267,0002_mscoll390_item1267,0.36,Fall 2019 batch,
0002_mscoll390_item161,0002,,2,A,University of Pennsylvania Libraries,"377,611",0.36,mscoll390_item161,0002_mscoll390_item161,0.36,Fall 2019 batch,
0002_mscoll390_item2658,0002,,2,A,University of Pennsylvania Libraries,"377,886",0.36,mscoll390_item2658,0002_mscoll390_item2658,0.36,Fall 2019 batch,
0002_mscoll390_item265,0002,,2,A,University of Pennsylvania Libraries,"378,055",0.361,mscoll390_item265,0002_mscoll390_item265,0.361,Fall 2019 batch,
0002_mscodex147,0002,,2,A,University of Pennsylvania Libraries,"378,694",0.361,mscodex147,0002_mscodex147,0.361,Fall 2019 batch,
0002_mscoll390_item1214,0002,,2,A,University of Pennsylvania Libraries,"379,336",0.362,mscoll390_item1214,0002_mscoll390_item1214,0.362,Fall 2019 batch,
0002_mscoll390_item2494,0002,,2,A,University of Pennsylvania Libraries,"380,028",0.362,mscoll390_item2494,0002_mscoll390_item2494,0.362,Fall 2019 batch,
0002_mscoll390_item33,0002,,2,A,University of Pennsylvania Libraries,"380,745",0.363,mscoll390_item33,0002_mscoll390_item33,0.363,Fall 2019 batch,
0002_mscoll390_item1109,0002,,2,A,University of Pennsylvania Libraries,"380,929",0.363,mscoll390_item1109,0002_mscoll390_item1109,0.363,Fall 2019 batch,
0002_mscoll390_item1369,0002,,2,A,University of Pennsylvania Libraries,"382,514",0.365,mscoll390_item1369,0002_mscoll390_item1369,0.365,Fall 2019 batch,
0002_mscoll390_item1266,0002,,2,A,University of Pennsylvania Libraries,"383,285",0.366,mscoll390_item1266,0002_mscoll390_item1266,0.366,Fall 2019 batch,
0002_mscoll390_item2143,0002,,2,A,University of Pennsylvania Libraries,"383,464",0.366,mscoll390_item2143,0002_mscoll390_item2143,0.366,Fall 2019 batch,
0002_mscoll390_item185,0002,,2,A,University of Pennsylvania Libraries,"383,872",0.366,mscoll390_item185,0002_mscoll390_item185,0.366,Fall 2019 batch,
0002_mscoll390_item1293,0002,,2,A,University of Pennsylvania Libraries,"384,098",0.366,mscoll390_item1293,0002_mscoll390_item1293,0.366,Fall 2019 batch,
0002_mscoll390_item2036,0002,,2,A,University of Pennsylvania Libraries,"384,469",0.367,mscoll390_item2036,0002_mscoll390_item2036,0.367,Fall 2019 batch,
0002_mscoll390_item648,0002,,2,A,University of Pennsylvania Libraries,"385,675",0.368,mscoll390_item648,0002_mscoll390_item648,0.368,Fall 2019 batch,
0002_mscoll390_item714,0002,,2,A,University of Pennsylvania Libraries,"386,196",0.368,mscoll390_item714,0002_mscoll390_item714,0.368,Fall 2019 batch,
0002_mscoll390_item1450,0002,,2,A,University of Pennsylvania Libraries,"386,873",0.369,mscoll390_item1450,0002_mscoll390_item1450,0.369,Fall 2019 batch,
0002_mscoll390_item2313,0002,,2,A,University of Pennsylvania Libraries,"387,617",0.37,mscoll390_item2313,0002_mscoll390_item2313,0.37,Fall 2019 batch,
0002_mscoll390_item1286,0002,,2,A,University of Pennsylvania Libraries,"388,047",0.37,mscoll390_item1286,0002_mscoll390_item1286,0.37,Fall 2019 batch,
0002_mscoll390_item2740,0002,,2,A,University of Pennsylvania Libraries,"389,741",0.372,mscoll390_item2740,0002_mscoll390_item2740,0.372,Fall 2019 batch,
0002_mscoll390_item1790,0002,,2,A,University of Pennsylvania Libraries,"390,622",0.373,mscoll390_item1790,0002_mscoll390_item1790,0.373,Fall 2019 batch,
0002_mscoll390_item1925,0002,,2,A,University of Pennsylvania Libraries,"390,908",0.373,mscoll390_item1925,0002_mscoll390_item1925,0.373,Fall 2019 batch,
0002_mscoll390_item1404,0002,,2,A,University of Pennsylvania Libraries,"391,047",0.373,mscoll390_item1404,0002_mscoll390_item1404,0.373,Fall 2019 batch,
0002_mscoll390_item2140,0002,,2,A,University of Pennsylvania Libraries,"392,614",0.374,mscoll390_item2140,0002_mscoll390_item2140,0.374,Fall 2019 batch,
0002_mscoll390_item730,0002,,2,A,University of Pennsylvania Libraries,"392,701",0.375,mscoll390_item730,0002_mscoll390_item730,0.375,Fall 2019 batch,
0002_mscoll390_item1154,0002,,2,A,University of Pennsylvania Libraries,"392,819",0.375,mscoll390_item1154,0002_mscoll390_item1154,0.375,Fall 2019 batch,
0002_mscoll390_item414,0002,,2,A,University of Pennsylvania Libraries,"393,515",0.375,mscoll390_item414,0002_mscoll390_item414,0.375,Fall 2019 batch,
0002_mscoll390_item1459,0002,,2,A,University of Pennsylvania Libraries,"393,747",0.376,mscoll390_item1459,0002_mscoll390_item1459,0.376,Fall 2019 batch,
0002_mscoll390_item128,0002,,2,A,University of Pennsylvania Libraries,"393,977",0.376,mscoll390_item128,0002_mscoll390_item128,0.376,Fall 2019 batch,
0002_mscoll390_item1863,0002,,2,A,University of Pennsylvania Libraries,"394,056",0.376,mscoll390_item1863,0002_mscoll390_item1863,0.376,Fall 2019 batch,
0002_mscoll390_item1132,0002,,2,A,University of Pennsylvania Libraries,"394,625",0.376,mscoll390_item1132,0002_mscoll390_item1132,0.376,Fall 2019 batch,
0002_miscmss_maximilianII,0002,,2,A,University of Pennsylvania Libraries,"395,308",0.377,miscmss_maximilianII,0002_miscmss_maximilianII,0.377,Fall 2019 batch,
0002_mscoll390_item2037,0002,,2,A,University of Pennsylvania Libraries,"395,474",0.377,mscoll390_item2037,0002_mscoll390_item2037,0.377,Fall 2019 batch,
0002_h010,0002,,2,A,University of Pennsylvania Libraries,"395,552",0.377,h010,0002_h010,0.377,Fall 2019 batch,
0002_mscoll390_item2142,0002,,2,A,University of Pennsylvania Libraries,"396,252",0.378,mscoll390_item2142,0002_mscoll390_item2142,0.378,Fall 2019 batch,
0002_mscoll390_item1861,0002,,2,A,University of Pennsylvania Libraries,"396,449",0.378,mscoll390_item1861,0002_mscoll390_item1861,0.378,Fall 2019 batch,
0002_mscoll390_item920,0002,,2,A,University of Pennsylvania Libraries,"396,817",0.378,mscoll390_item920,0002_mscoll390_item920,0.378,Fall 2019 batch,
0002_mscoll390_item2592,0002,,2,A,University of Pennsylvania Libraries,"397,502",0.379,mscoll390_item2592,0002_mscoll390_item2592,0.379,Fall 2019 batch,
0002_h177,0002,,2,A,University of Pennsylvania Libraries,"397,749",0.379,h177,0002_h177,0.379,Fall 2019 batch,
0002_mscoll390_item2485,0002,,2,A,University of Pennsylvania Libraries,"397,762",0.379,mscoll390_item2485,0002_mscoll390_item2485,0.379,Fall 2019 batch,
0002_mscoll390_item2454,0002,,2,A,University of Pennsylvania Libraries,"397,869",0.379,mscoll390_item2454,0002_mscoll390_item2454,0.379,Fall 2019 batch,
0002_mscoll390_item1927,0002,,2,A,University of Pennsylvania Libraries,"398,709",0.38,mscoll390_item1927,0002_mscoll390_item1927,0.38,Fall 2019 batch,
0002_mscoll390_item1273,0002,,2,A,University of Pennsylvania Libraries,"398,806",0.38,mscoll390_item1273,0002_mscoll390_item1273,0.38,Fall 2019 batch,
0002_mscoll390_item2018,0002,,2,A,University of Pennsylvania Libraries,"399,464",0.381,mscoll390_item2018,0002_mscoll390_item2018,0.381,Fall 2019 batch,
0002_mscoll390_item988,0002,,2,A,University of Pennsylvania Libraries,"399,528",0.381,mscoll390_item988,0002_mscoll390_item988,0.381,Fall 2019 batch,
0002_mscoll390_item1442,0002,,2,A,University of Pennsylvania Libraries,"399,545",0.381,mscoll390_item1442,0002_mscoll390_item1442,0.381,Fall 2019 batch,
0002_mscoll390_item2396,0002,,2,A,University of Pennsylvania Libraries,"399,802",0.381,mscoll390_item2396,0002_mscoll390_item2396,0.381,Fall 2019 batch,
0002_mscoll390_item1339,0002,,2,A,University of Pennsylvania Libraries,"399,962",0.381,mscoll390_item1339,0002_mscoll390_item1339,0.381,Fall 2019 batch,
0002_mscoll390_item2482,0002,,2,A,University of Pennsylvania Libraries,"400,565",0.382,mscoll390_item2482,0002_mscoll390_item2482,0.382,Fall 2019 batch,
0002_mscoll390_item73,0002,,2,A,University of Pennsylvania Libraries,"401,468",0.383,mscoll390_item73,0002_mscoll390_item73,0.383,Fall 2019 batch,
0002_mscoll390_item1367,0002,,2,A,University of Pennsylvania Libraries,"402,797",0.384,mscoll390_item1367,0002_mscoll390_item1367,0.384,Fall 2019 batch,
0002_mscoll390_item101,0002,,2,A,University of Pennsylvania Libraries,"403,082",0.384,mscoll390_item101,0002_mscoll390_item101,0.384,Fall 2019 batch,
0002_miscmss_carafa,0002,,2,A,University of Pennsylvania Libraries,"404,019",0.385,miscmss_carafa,0002_miscmss_carafa,0.385,Fall 2019 batch,
0002_h181,0002,,2,A,University of Pennsylvania Libraries,"404,106",0.385,h181,0002_h181,0.385,Fall 2019 batch,
0002_mscoll390_item1375,0002,,2,A,University of Pennsylvania Libraries,"404,295",0.386,mscoll390_item1375,0002_mscoll390_item1375,0.386,Fall 2019 batch,
0002_h021,0002,,2,A,University of Pennsylvania Libraries,"404,745",0.386,h021,0002_h021,0.386,Fall 2019 batch,
0002_mscoll390_item970,0002,,2,A,University of Pennsylvania Libraries,"404,793",0.386,mscoll390_item970,0002_mscoll390_item970,0.386,Fall 2019 batch,
0002_mscoll390_item1403,0002,,2,A,University of Pennsylvania Libraries,"405,384",0.387,mscoll390_item1403,0002_mscoll390_item1403,0.387,Fall 2019 batch,
0002_mscoll89,0002,,2,A,University of Pennsylvania Libraries,"405,832",0.387,mscoll89,0002_mscoll89,0.387,Fall 2019 batch,
0002_mscoll390_item2588,0002,,2,A,University of Pennsylvania Libraries,"406,593",0.388,mscoll390_item2588,0002_mscoll390_item2588,0.388,Fall 2019 batch,
0002_mscoll390_item1441,0002,,2,A,University of Pennsylvania Libraries,"407,043",0.388,mscoll390_item1441,0002_mscoll390_item1441,0.388,Fall 2019 batch,
0002_mscoll390_item1137,0002,,2,A,University of Pennsylvania Libraries,"407,317",0.388,mscoll390_item1137,0002_mscoll390_item1137,0.388,Fall 2019 batch,
0002_mscoll390_item2152,0002,,2,A,University of Pennsylvania Libraries,"407,374",0.389,mscoll390_item2152,0002_mscoll390_item2152,0.389,Fall 2019 batch,
0002_mscoll390_item2410,0002,,2,A,University of Pennsylvania Libraries,"408,168",0.389,mscoll390_item2410,0002_mscoll390_item2410,0.389,Fall 2019 batch,
0002_mscoll390_item1419,0002,,2,A,University of Pennsylvania Libraries,"408,210",0.389,mscoll390_item1419,0002_mscoll390_item1419,0.389,Fall 2019 batch,
0002_mscoll390_item2770,0002,,2,A,University of Pennsylvania Libraries,"408,460",0.39,mscoll390_item2770,0002_mscoll390_item2770,0.39,Fall 2019 batch,
0002_mscoll390_item2407,0002,,2,A,University of Pennsylvania Libraries,"408,701",0.39,mscoll390_item2407,0002_mscoll390_item2407,0.39,Fall 2019 batch,
0002_mscoll390_item1599,0002,,2,A,University of Pennsylvania Libraries,"409,514",0.391,mscoll390_item1599,0002_mscoll390_item1599,0.391,Fall 2019 batch,
0002_mscoll390_item1106,0002,,2,A,University of Pennsylvania Libraries,"409,986",0.391,mscoll390_item1106,0002_mscoll390_item1106,0.391,Fall 2019 batch,
0002_mscoll390_item1226,0002,,2,A,University of Pennsylvania Libraries,"410,012",0.391,mscoll390_item1226,0002_mscoll390_item1226,0.391,Fall 2019 batch,
0002_mscoll390_item1111,0002,,2,A,University of Pennsylvania Libraries,"410,198",0.391,mscoll390_item1111,0002_mscoll390_item1111,0.391,Fall 2019 batch,
0002_mscoll390_item1413,0002,,2,A,University of Pennsylvania Libraries,"411,096",0.392,mscoll390_item1413,0002_mscoll390_item1413,0.392,Fall 2019 batch,
0002_mscoll390_item950,0002,,2,A,University of Pennsylvania Libraries,"411,172",0.392,mscoll390_item950,0002_mscoll390_item950,0.392,Fall 2019 batch,
0002_mscoll390_item2474,0002,,2,A,University of Pennsylvania Libraries,"412,186",0.393,mscoll390_item2474,0002_mscoll390_item2474,0.393,Fall 2019 batch,
0002_mscoll390_item190,0002,,2,A,University of Pennsylvania Libraries,"412,884",0.394,mscoll390_item190,0002_mscoll390_item190,0.394,Fall 2019 batch,
0002_mscoll390_item2501,0002,,2,A,University of Pennsylvania Libraries,"412,991",0.394,mscoll390_item2501,0002_mscoll390_item2501,0.394,Fall 2019 batch,
0002_miscmsslarge_box2_f25,0002,,2,A,University of Pennsylvania Libraries,"413,078",0.394,miscmsslarge_box2_f25,0002_miscmsslarge_box2_f25,0.394,Fall 2019 batch,
0002_mscoll390_item1462,0002,,2,A,University of Pennsylvania Libraries,"413,363",0.394,mscoll390_item1462,0002_mscoll390_item1462,0.394,Fall 2019 batch,
0002_mscoll591_f36,0002,,2,A,University of Pennsylvania Libraries,"414,654",0.395,mscoll591_f36,0002_mscoll591_f36,0.395,Fall 2019 batch,
0002_mscoll390_item2285,0002,,2,A,University of Pennsylvania Libraries,"414,668",0.395,mscoll390_item2285,0002_mscoll390_item2285,0.395,Fall 2019 batch,
0002_mscoll390_item1458,0002,,2,A,University of Pennsylvania Libraries,"414,774",0.396,mscoll390_item1458,0002_mscoll390_item1458,0.396,Fall 2019 batch,
0002_mscoll390_item1378,0002,,2,A,University of Pennsylvania Libraries,"417,075",0.398,mscoll390_item1378,0002_mscoll390_item1378,0.398,Fall 2019 batch,
0002_mscoll390_item1395,0002,,2,A,University of Pennsylvania Libraries,"417,085",0.398,mscoll390_item1395,0002_mscoll390_item1395,0.398,Fall 2019 batch,
0002_mscoll390_item157,0002,,2,A,University of Pennsylvania Libraries,"417,745",0.398,mscoll390_item157,0002_mscoll390_item157,0.398,Fall 2019 batch,
0002_mscoll390_item2789,0002,,2,A,University of Pennsylvania Libraries,"417,823",0.398,mscoll390_item2789,0002_mscoll390_item2789,0.398,Fall 2019 batch,
0002_mscoll390_item77,0002,,2,A,University of Pennsylvania Libraries,"417,869",0.399,mscoll390_item77,0002_mscoll390_item77,0.399,Fall 2019 batch,
0002_miscmsslarge_burdet,0002,,2,A,University of Pennsylvania Libraries,"418,145",0.399,miscmsslarge_burdet,0002_miscmsslarge_burdet,0.399,Fall 2019 batch,
0002_mscoll390_item1325,0002,,2,A,University of Pennsylvania Libraries,"418,197",0.399,mscoll390_item1325,0002_mscoll390_item1325,0.399,Fall 2019 batch,
0002_mscoll390_item1902,0002,,2,A,University of Pennsylvania Libraries,"418,854",0.399,mscoll390_item1902,0002_mscoll390_item1902,0.399,Fall 2019 batch,
0002_mscoll390_item367,0002,,2,A,University of Pennsylvania Libraries,"419,321",0.4,mscoll390_item367,0002_mscoll390_item367,0.4,Fall 2019 batch,
0002_mscoll390_item956,0002,,2,A,University of Pennsylvania Libraries,"419,593",0.4,mscoll390_item956,0002_mscoll390_item956,0.4,Fall 2019 batch,
0002_mscoll390_item1076,0002,,2,A,University of Pennsylvania Libraries,"420,121",0.401,mscoll390_item1076,0002_mscoll390_item1076,0.401,Fall 2019 batch,
0002_mscoll764_item166,0002,,2,A,University of Pennsylvania Libraries,"420,220",0.401,mscoll764_item166,0002_mscoll764_item166,0.401,Fall 2019 batch,
0002_mscoll390_item1121,0002,,2,A,University of Pennsylvania Libraries,"420,262",0.401,mscoll390_item1121,0002_mscoll390_item1121,0.401,Fall 2019 batch,
0002_mscoll390_item2024,0002,,2,A,University of Pennsylvania Libraries,"420,735",0.401,mscoll390_item2024,0002_mscoll390_item2024,0.401,Fall 2019 batch,
0002_mscoll390_item678,0002,,2,A,University of Pennsylvania Libraries,"421,532",0.402,mscoll390_item678,0002_mscoll390_item678,0.402,Fall 2019 batch,
0002_mscoll390_item2048,0002,,2,A,University of Pennsylvania Libraries,"421,797",0.402,mscoll390_item2048,0002_mscoll390_item2048,0.402,Fall 2019 batch,
0002_mscoll390_item1433,0002,,2,A,University of Pennsylvania Libraries,"422,406",0.403,mscoll390_item1433,0002_mscoll390_item1433,0.403,Fall 2019 batch,
0002_mscoll168,0002,,2,A,University of Pennsylvania Libraries,"422,938",0.403,mscoll168,0002_mscoll168,0.403,Fall 2019 batch,
0002_mscoll390_item1888,0002,,2,A,University of Pennsylvania Libraries,"423,655",0.404,mscoll390_item1888,0002_mscoll390_item1888,0.404,Fall 2019 batch,
0002_mscoll390_item2857,0002,,2,A,University of Pennsylvania Libraries,"424,224",0.405,mscoll390_item2857,0002_mscoll390_item2857,0.405,Fall 2019 batch,
0002_mscoll390_item178,0002,,2,A,University of Pennsylvania Libraries,"425,069",0.405,mscoll390_item178,0002_mscoll390_item178,0.405,Fall 2019 batch,
0002_mscoll390_item1390,0002,,2,A,University of Pennsylvania Libraries,"425,883",0.406,mscoll390_item1390,0002_mscoll390_item1390,0.406,Fall 2019 batch,
0002_mscoll390_item2475,0002,,2,A,University of Pennsylvania Libraries,"425,914",0.406,mscoll390_item2475,0002_mscoll390_item2475,0.406,Fall 2019 batch,
0002_mscoll390_item2547,0002,,2,A,University of Pennsylvania Libraries,"426,080",0.406,mscoll390_item2547,0002_mscoll390_item2547,0.406,Fall 2019 batch,
