Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0002_mscodex481,0002,,2,B,University of Pennsylvania Libraries,"4,179,788",3.986,mscodex481,,
0002_mscoll390_item220,0002,,2,B,University of Pennsylvania Libraries,"4,185,744",3.992,mscoll390_item220,,
0002_mscodex82,0002,,2,B,University of Pennsylvania Libraries,"4,190,133",3.996,mscodex82,,
0002_mscodex974,0002,,2,B,University of Pennsylvania Libraries,"4,190,173",3.996,mscodex974,,
0002_mscoll390_item2126,0002,,2,B,University of Pennsylvania Libraries,"4,193,167",3.999,mscoll390_item2126,,
0002_mscodex1545,0002,,2,B,University of Pennsylvania Libraries,"4,197,586",4.003,mscodex1545,,
0002_mscoll390_item166,0002,,2,B,University of Pennsylvania Libraries,"4,198,122",4.004,mscoll390_item166,,
0002_mscoll390_item216,0002,,2,B,University of Pennsylvania Libraries,"4,203,532",4.009,mscoll390_item216,,
0002_mscoll390_item1292,0002,,2,B,University of Pennsylvania Libraries,"4,221,463",4.026,mscoll390_item1292,,
0002_asu3970,0002,,2,B,University of Pennsylvania Libraries,"4,226,426",4.031,asu3970,,
0002_mscoll390_item2627,0002,,2,B,University of Pennsylvania Libraries,"4,230,743",4.035,mscoll390_item2627,,
0002_mscoll390_item124,0002,,2,B,University of Pennsylvania Libraries,"4,258,873",4.062,mscoll390_item124,,
0002_ms_coll_700_item93,0002,,2,B,University of Pennsylvania Libraries,"4,266,128",4.068,ms_coll_700_item93,,
0002_mscodex250,0002,,2,B,University of Pennsylvania Libraries,"4,268,327",4.071,mscodex250,,
0002_mscoll390_item917,0002,,2,B,University of Pennsylvania Libraries,"4,273,664",4.076,mscoll390_item917,,
0002_mscoll390_item889,0002,,2,B,University of Pennsylvania Libraries,"4,283,603",4.085,mscoll390_item889,,
0002_mscoll390_item1956,0002,,2,B,University of Pennsylvania Libraries,"4,286,961",4.088,mscoll390_item1956,,
0002_mscoll390_item945,0002,,2,B,University of Pennsylvania Libraries,"4,287,564",4.089,mscoll390_item945,,
0002_mscoll390_item1054,0002,,2,B,University of Pennsylvania Libraries,"4,305,627",4.106,mscoll390_item1054,,
0002_mscoll390_item1025,0002,,2,B,University of Pennsylvania Libraries,"4,307,381",4.108,mscoll390_item1025,,
0002_mscoll390_item1113,0002,,2,B,University of Pennsylvania Libraries,"4,313,695",4.114,mscoll390_item1113,,
0002_mscoll390_item845,0002,,2,B,University of Pennsylvania Libraries,"4,318,953",4.119,mscoll390_item845,,
0002_mscoll390_item1583,0002,,2,B,University of Pennsylvania Libraries,"4,321,902",4.122,mscoll390_item1583,,
0002_msindic30,0002,,2,B,University of Pennsylvania Libraries,"4,322,517",4.122,msindic30,,
0002_mscoll390_item365,0002,,2,B,University of Pennsylvania Libraries,"4,324,327",4.124,mscoll390_item365,,
0002_mscoll390_item1845,0002,,2,B,University of Pennsylvania Libraries,"4,328,956",4.128,mscoll390_item1845,,
0002_mscoll390_item1163,0002,,2,B,University of Pennsylvania Libraries,"4,330,182",4.13,mscoll390_item1163,,
0002_mscoll390_item1088,0002,,2,B,University of Pennsylvania Libraries,"4,349,903",4.148,mscoll390_item1088,,
0002_mscoll390_item1559,0002,,2,B,University of Pennsylvania Libraries,"4,354,377",4.153,mscoll390_item1559,,
0002_mscoll390_item632,0002,,2,B,University of Pennsylvania Libraries,"4,355,254",4.153,mscoll390_item632,,
0002_mscoll390_item498,0002,,2,B,University of Pennsylvania Libraries,"4,359,295",4.157,mscoll390_item498,,
0002_mscoll390_item196,0002,,2,B,University of Pennsylvania Libraries,"4,369,008",4.167,mscoll390_item196,,
0002_mscodex644,0002,,2,B,University of Pennsylvania Libraries,"4,370,918",4.168,mscodex644,,
0002_mscoll390_item2173,0002,,2,B,University of Pennsylvania Libraries,"4,372,803",4.17,mscoll390_item2173,,
0002_mscoll390_item880,0002,,2,B,University of Pennsylvania Libraries,"4,381,092",4.178,mscoll390_item880,,
0002_mscoll390_item1770,0002,,2,B,University of Pennsylvania Libraries,"4,386,141",4.183,mscoll390_item1770,,
0002_mscoll390_item1908,0002,,2,B,University of Pennsylvania Libraries,"4,386,852",4.184,mscoll390_item1908,,
0002_mscodex113,0002,,2,B,University of Pennsylvania Libraries,"4,398,951",4.195,mscodex113,,
0002_mscodex676,0002,,2,B,University of Pennsylvania Libraries,"4,414,435",4.21,mscodex676,,
0002_mscodex627,0002,,2,B,University of Pennsylvania Libraries,"4,423,224",4.218,mscodex627,,
0002_mscoll390_item1867,0002,,2,B,University of Pennsylvania Libraries,"4,426,985",4.222,mscoll390_item1867,,
0002_mscoll390_item2044,0002,,2,B,University of Pennsylvania Libraries,"4,432,944",4.228,mscoll390_item2044,,
0002_mscodex705,0002,,2,B,University of Pennsylvania Libraries,"4,432,953",4.228,mscodex705,,
0002_mscoll390_item1518,0002,,2,B,University of Pennsylvania Libraries,"4,447,017",4.241,mscoll390_item1518,,
0002_h439,0002,,2,B,University of Pennsylvania Libraries,"4,451,553",4.245,h439,,
0002_mscoll390_item711,0002,,2,B,University of Pennsylvania Libraries,"4,451,605",4.245,mscoll390_item711,,
0002_mscodex838,0002,,2,B,University of Pennsylvania Libraries,"4,457,005",4.251,mscodex838,,
0002_mscodex976,0002,,2,B,University of Pennsylvania Libraries,"4,466,808",4.26,mscodex976,,
0002_mscoll390_item84,0002,,2,B,University of Pennsylvania Libraries,"4,469,473",4.262,mscoll390_item84,,
0002_mscoll390_item755,0002,,2,B,University of Pennsylvania Libraries,"4,473,072",4.266,mscoll390_item755,,
0002_mscoll390_item2375,0002,,2,B,University of Pennsylvania Libraries,"4,478,012",4.271,mscoll390_item2375,,
0002_mscoll390_item2763,0002,,2,B,University of Pennsylvania Libraries,"4,478,489",4.271,mscoll390_item2763,,
0002_mscodex743,0002,,2,B,University of Pennsylvania Libraries,"4,482,921",4.275,mscodex743,,
0002_mscodex1617,0002,,2,B,University of Pennsylvania Libraries,"4,486,008",4.278,mscodex1617,,
0002_mscodex1333,0002,,2,B,University of Pennsylvania Libraries,"4,491,217",4.283,mscodex1333,,
0002_mscoll390_item1743,0002,,2,B,University of Pennsylvania Libraries,"4,492,143",4.284,mscoll390_item1743,,
0002_mscoll390_item1491,0002,,2,B,University of Pennsylvania Libraries,"4,498,309",4.29,mscoll390_item1491,,
0002_mscoll390_item504,0002,,2,B,University of Pennsylvania Libraries,"4,501,936",4.293,mscoll390_item504,,
0002_mscoll390_item2265,0002,,2,B,University of Pennsylvania Libraries,"4,506,737",4.298,mscoll390_item2265,,
0002_mscoll390_item910,0002,,2,B,University of Pennsylvania Libraries,"4,509,791",4.301,mscoll390_item910,,
0002_mscoll390_item722,0002,,2,B,University of Pennsylvania Libraries,"4,536,892",4.327,mscoll390_item722,,
0002_mscodex1470,0002,,2,B,University of Pennsylvania Libraries,"4,538,751",4.328,mscodex1470,,
0002_mscoll390_item2417,0002,,2,B,University of Pennsylvania Libraries,"4,558,348",4.347,mscoll390_item2417,,
0002_mscoll390_item901,0002,,2,B,University of Pennsylvania Libraries,"4,561,060",4.35,mscoll390_item901,,
0002_mscoll390_item1807,0002,,2,B,University of Pennsylvania Libraries,"4,565,235",4.354,mscoll390_item1807,,
0002_mscodex1349,0002,,2,B,University of Pennsylvania Libraries,"4,568,155",4.357,mscodex1349,,
0002_mscodex558,0002,,2,B,University of Pennsylvania Libraries,"4,569,499",4.358,mscodex558,,
0002_mscoll390_item1679,0002,,2,B,University of Pennsylvania Libraries,"4,574,972",4.363,mscoll390_item1679,,
0002_mscodex1341,0002,,2,B,University of Pennsylvania Libraries,"4,580,407",4.368,mscodex1341,,
0002_mscodex285,0002,,2,B,University of Pennsylvania Libraries,"4,583,347",4.371,mscodex285,,
0002_mscodex395,0002,,2,B,University of Pennsylvania Libraries,"4,583,583",4.371,mscodex395,,
0002_mscoll390_item1319,0002,,2,B,University of Pennsylvania Libraries,"4,583,919",4.372,mscoll390_item1319,,
0002_mscodex949,0002,,2,B,University of Pennsylvania Libraries,"4,586,337",4.374,mscodex949,,
0002_mscodex682,0002,,2,B,University of Pennsylvania Libraries,"4,587,064",4.375,mscodex682,,
0002_mscodex892,0002,,2,B,University of Pennsylvania Libraries,"4,590,535",4.378,mscodex892,,
0002_mscoll390_item316,0002,,2,B,University of Pennsylvania Libraries,"4,601,294",4.388,mscoll390_item316,,
0002_mscoll390_item522,0002,,2,B,University of Pennsylvania Libraries,"4,602,855",4.39,mscoll390_item522,,
0002_mscoll390_item1114,0002,,2,B,University of Pennsylvania Libraries,"4,603,110",4.39,mscoll390_item1114,,
0002_mscodex103,0002,,2,B,University of Pennsylvania Libraries,"4,614,546",4.401,mscodex103,,
0002_mscodex876,0002,,2,B,University of Pennsylvania Libraries,"4,621,223",4.407,mscodex876,,
0002_mscoll390_item2117,0002,,2,B,University of Pennsylvania Libraries,"4,622,564",4.408,mscoll390_item2117,,
0002_mscodex422,0002,,2,B,University of Pennsylvania Libraries,"4,625,003",4.411,mscodex422,,
0002_mscoll390_item663,0002,,2,B,University of Pennsylvania Libraries,"4,627,366",4.413,mscoll390_item663,,
0002_mscoll390_item2097,0002,,2,B,University of Pennsylvania Libraries,"4,646,901",4.432,mscoll390_item2097,,
0002_mscoll390_item1048,0002,,2,B,University of Pennsylvania Libraries,"4,648,934",4.434,mscoll390_item1048,,
0002_mscoll390_item1614,0002,,2,B,University of Pennsylvania Libraries,"4,654,697",4.439,mscoll390_item1614,,
0002_mscoll390_item1311,0002,,2,B,University of Pennsylvania Libraries,"4,655,995",4.44,mscoll390_item1311,,
0002_mscoll390_item120,0002,,2,B,University of Pennsylvania Libraries,"4,657,219",4.441,mscoll390_item120,,
0002_mscoll390_item207,0002,,2,B,University of Pennsylvania Libraries,"4,659,501",4.444,mscoll390_item207,,
0002_mscoll390_item1723,0002,,2,B,University of Pennsylvania Libraries,"4,670,556",4.454,mscoll390_item1723,,
0002_mscoll390_item895,0002,,2,B,University of Pennsylvania Libraries,"4,683,138",4.466,mscoll390_item895,,
0002_mscodex63,0002,,2,B,University of Pennsylvania Libraries,"4,684,107",4.467,mscodex63,,
0002_mscoll390_item1553,0002,,2,B,University of Pennsylvania Libraries,"4,685,998",4.469,mscoll390_item1553,,
0002_mscodex55,0002,,2,B,University of Pennsylvania Libraries,"4,707,357",4.489,mscodex55,,
0002_mscoll390_item2133,0002,,2,B,University of Pennsylvania Libraries,"4,708,765",4.491,mscoll390_item2133,,
0002_mscoll390_item1642,0002,,2,B,University of Pennsylvania Libraries,"4,728,040",4.509,mscoll390_item1642,,
0002_mscoll390_item8,0002,,2,B,University of Pennsylvania Libraries,"4,737,124",4.518,mscoll390_item8,,
0002_mscodex1392,0002,,2,B,University of Pennsylvania Libraries,"4,740,926",4.521,mscodex1392,,
0002_mscodex1576,0002,,2,B,University of Pennsylvania Libraries,"4,741,062",4.521,mscodex1576,,
0002_mscoll390_item2135,0002,,2,B,University of Pennsylvania Libraries,"4,741,255",4.522,mscoll390_item2135,,
0002_mscodex1336,0002,,2,B,University of Pennsylvania Libraries,"4,747,663",4.528,mscodex1336,,
0002_mscoll390_item328,0002,,2,B,University of Pennsylvania Libraries,"4,757,295",4.537,mscoll390_item328,,
0002_mscodex6,0002,,2,B,University of Pennsylvania Libraries,"4,759,195",4.539,mscodex6,,
0002_mscoll390_item1794,0002,,2,B,University of Pennsylvania Libraries,"4,779,675",4.558,mscoll390_item1794,,
0002_mscodex1344,0002,,2,B,University of Pennsylvania Libraries,"4,780,010",4.559,mscodex1344,,
0002_mscoll390_item634,0002,,2,B,University of Pennsylvania Libraries,"4,786,127",4.564,mscoll390_item634,,
0002_mscoll390_item1046,0002,,2,B,University of Pennsylvania Libraries,"4,790,470",4.569,mscoll390_item1046,,
0002_mscoll390_item68,0002,,2,B,University of Pennsylvania Libraries,"4,791,987",4.57,mscoll390_item68,,
0002_mscodex364,0002,,2,B,University of Pennsylvania Libraries,"4,823,348",4.6,mscodex364,,
0002_mscodex1557,0002,,2,B,University of Pennsylvania Libraries,"4,824,910",4.601,mscodex1557,,
0002_mscodex1364,0002,,2,B,University of Pennsylvania Libraries,"4,833,184",4.609,mscodex1364,,
0002_mscoll390_item1788,0002,,2,B,University of Pennsylvania Libraries,"4,846,507",4.622,mscoll390_item1788,,
0002_mscoll390_item272,0002,,2,B,University of Pennsylvania Libraries,"4,848,162",4.624,mscoll390_item272,,
0002_mscoll390_item2021,0002,,2,B,University of Pennsylvania Libraries,"4,852,237",4.627,mscoll390_item2021,,
0002_mscoll390_item1705,0002,,2,B,University of Pennsylvania Libraries,"4,854,108",4.629,mscoll390_item1705,,
0002_mscodex853,0002,,2,B,University of Pennsylvania Libraries,"4,855,540",4.631,mscodex853,,
0002_ms_coll_700_item211,0002,,2,B,University of Pennsylvania Libraries,"4,855,874",4.631,ms_coll_700_item211,,
0002_mscodex1633,0002,,2,B,University of Pennsylvania Libraries,"4,860,164",4.635,mscodex1633,,
0002_mscodex1555,0002,,2,B,University of Pennsylvania Libraries,"4,860,399",4.635,mscodex1555,,
0002_mscoll390_item1739,0002,,2,B,University of Pennsylvania Libraries,"4,862,819",4.638,mscoll390_item1739,,
0002_mscoll390_item1630,0002,,2,B,University of Pennsylvania Libraries,"4,865,334",4.64,mscoll390_item1630,,
0002_mscoll390_item752,0002,,2,B,University of Pennsylvania Libraries,"4,873,984",4.648,mscoll390_item752,,
0002_mscodex729,0002,,2,B,University of Pennsylvania Libraries,"4,876,526",4.651,mscodex729,,
0002_mscodex625,0002,,2,B,University of Pennsylvania Libraries,"4,877,466",4.652,mscodex625,,
0002_mscodex812,0002,,2,B,University of Pennsylvania Libraries,"4,885,233",4.659,mscodex812,,
0002_mscodex329,0002,,2,B,University of Pennsylvania Libraries,"4,885,740",4.659,mscodex329,,
0002_mscoll390_item751,0002,,2,B,University of Pennsylvania Libraries,"4,890,981",4.664,mscoll390_item751,,
0002_mscoll390_item7,0002,,2,B,University of Pennsylvania Libraries,"4,892,555",4.666,mscoll390_item7,,
0002_mscodex1579,0002,,2,B,University of Pennsylvania Libraries,"4,910,182",4.683,mscodex1579,,
0002_mscoll390_item1605,0002,,2,B,University of Pennsylvania Libraries,"4,911,749",4.684,mscoll390_item1605,,
0002_mscodex1326,0002,,2,B,University of Pennsylvania Libraries,"4,912,376",4.685,mscodex1326,,
0002_mscoll390_item203,0002,,2,B,University of Pennsylvania Libraries,"4,915,827",4.688,mscoll390_item203,,
0002_mscodex1017,0002,,2,B,University of Pennsylvania Libraries,"4,920,768",4.693,mscodex1017,,
0002_mscoll390_item51,0002,,2,B,University of Pennsylvania Libraries,"4,922,249",4.694,mscoll390_item51,,
0002_mscodex1329,0002,,2,B,University of Pennsylvania Libraries,"4,928,274",4.7,mscodex1329,,
0002_mscoll390_item46,0002,,2,B,University of Pennsylvania Libraries,"4,929,278",4.701,mscoll390_item46,,
0002_mscodex294,0002,,2,B,University of Pennsylvania Libraries,"4,929,723",4.701,mscodex294,,
0002_mscoll390_item1924,0002,,2,B,University of Pennsylvania Libraries,"4,931,753",4.703,mscoll390_item1924,,
0002_mscoll390_item258,0002,,2,B,University of Pennsylvania Libraries,"4,933,842",4.705,mscoll390_item258,,
0002_mscodex1254,0002,,2,B,University of Pennsylvania Libraries,"4,934,818",4.706,mscodex1254,,
0002_mscoll390_item210,0002,,2,B,University of Pennsylvania Libraries,"4,936,426",4.708,mscoll390_item210,,
0002_mscoll390_item2065,0002,,2,B,University of Pennsylvania Libraries,"4,936,522",4.708,mscoll390_item2065,,
0002_mscoll390_item1654,0002,,2,B,University of Pennsylvania Libraries,"4,939,895",4.711,mscoll390_item1654,,
0002_mscoll390_item1836,0002,,2,B,University of Pennsylvania Libraries,"4,940,320",4.711,mscoll390_item1836,,
0002_mscoll390_item2087,0002,,2,B,University of Pennsylvania Libraries,"4,946,467",4.717,mscoll390_item2087,,
0002_mscodex308,0002,,2,B,University of Pennsylvania Libraries,"4,946,694",4.718,mscodex308,,
0002_mscodex539,0002,,2,B,University of Pennsylvania Libraries,"4,969,765",4.74,mscodex539,,
0002_mscoll390_item1308,0002,,2,B,University of Pennsylvania Libraries,"4,971,614",4.741,mscoll390_item1308,,
0002_mscoll390_item813,0002,,2,B,University of Pennsylvania Libraries,"4,975,699",4.745,mscoll390_item813,,
0002_mscoll390_item343,0002,,2,B,University of Pennsylvania Libraries,"4,976,547",4.746,mscoll390_item343,,
0002_mscodex1328,0002,,2,B,University of Pennsylvania Libraries,"4,978,566",4.748,mscodex1328,,
0002_mscodex1552,0002,,2,B,University of Pennsylvania Libraries,"5,001,724",4.77,mscodex1552,,
0002_mscodex1074,0002,,2,B,University of Pennsylvania Libraries,"5,018,405",4.786,mscodex1074,,
0002_mscoll390_item1607,0002,,2,B,University of Pennsylvania Libraries,"5,027,819",4.795,mscoll390_item1607,,
0002_mscoll390_item3,0002,,2,B,University of Pennsylvania Libraries,"5,037,824",4.804,mscoll390_item3,,
0002_mscoll49_f83,0002,,2,B,University of Pennsylvania Libraries,"5,048,700",4.815,mscoll49_f83,,
0002_mscodex1715,0002,,2,B,University of Pennsylvania Libraries,"5,055,825",4.822,mscodex1715,,
0002_mscoll390_item2098,0002,,2,B,University of Pennsylvania Libraries,"5,058,041",4.824,mscoll390_item2098,,
0002_mscoll390_item1528,0002,,2,B,University of Pennsylvania Libraries,"5,062,456",4.828,mscoll390_item1528,,
0002_mscoll390_item494,0002,,2,B,University of Pennsylvania Libraries,"5,063,633",4.829,mscoll390_item494,,
0002_mscoll390_item1212,0002,,2,B,University of Pennsylvania Libraries,"5,086,799",4.851,mscoll390_item1212,,
0002_mscodex1273,0002,,2,B,University of Pennsylvania Libraries,"5,093,616",4.858,mscodex1273,,
0002_mscodex1593,0002,,2,B,University of Pennsylvania Libraries,"5,095,195",4.859,mscodex1593,,
0002_msroll1594,0002,,2,B,University of Pennsylvania Libraries,"5,107,688",4.871,msroll1594,,
0002_mscoll390_item43,0002,,2,B,University of Pennsylvania Libraries,"5,109,803",4.873,mscoll390_item43,,
0002_mscoll390_item934,0002,,2,B,University of Pennsylvania Libraries,"5,112,294",4.875,mscoll390_item934,,
0002_mscodex301,0002,,2,B,University of Pennsylvania Libraries,"5,120,971",4.884,mscodex301,,
0002_mscoll390_item1298,0002,,2,B,University of Pennsylvania Libraries,"5,121,659",4.884,mscoll390_item1298,,
0002_mscoll390_item847,0002,,2,B,University of Pennsylvania Libraries,"5,131,871",4.894,mscoll390_item847,,
0002_mscodex1193,0002,,2,B,University of Pennsylvania Libraries,"5,132,590",4.895,mscodex1193,,
0002_mscoll693,0002,,2,B,University of Pennsylvania Libraries,"5,137,153",4.899,mscoll693,,
0002_mscodex257,0002,,2,B,University of Pennsylvania Libraries,"5,141,909",4.904,mscodex257,,
0002_mscodex105,0002,,2,B,University of Pennsylvania Libraries,"5,166,348",4.927,mscodex105,,
0002_mscoll390_item2120,0002,,2,B,University of Pennsylvania Libraries,"5,171,913",4.932,mscoll390_item2120,,
0002_mscoll390_item1754,0002,,2,B,University of Pennsylvania Libraries,"5,175,285",4.936,mscoll390_item1754,,
0002_mscodex789,0002,,2,B,University of Pennsylvania Libraries,"5,185,685",4.945,mscodex789,,
0002_mscoll390_item318,0002,,2,B,University of Pennsylvania Libraries,"5,195,941",4.955,mscoll390_item318,,
0002_mscodex61,0002,,2,B,University of Pennsylvania Libraries,"5,201,157",4.96,mscodex61,,
0002_mscoll802,0002,,2,B,University of Pennsylvania Libraries,"5,228,729",4.987,mscoll802,,
0002_ms_coll_700_item105,0002,,2,B,University of Pennsylvania Libraries,"5,232,083",4.99,ms_coll_700_item105,,
0002_mscoll390_item844,0002,,2,B,University of Pennsylvania Libraries,"5,241,380",4.999,mscoll390_item844,,
0002_mscodex279,0002,,2,B,University of Pennsylvania Libraries,"5,247,557",5.004,mscodex279,,
0002_mscoll390_item2379,0002,,2,B,University of Pennsylvania Libraries,"5,249,098",5.006,mscoll390_item2379,,
0002_mscoll390_item1170,0002,,2,B,University of Pennsylvania Libraries,"5,263,927",5.02,mscoll390_item1170,,
0002_mscodex1340,0002,,2,B,University of Pennsylvania Libraries,"5,266,171",5.022,mscodex1340,,
0002_mscodex731,0002,,2,B,University of Pennsylvania Libraries,"5,274,143",5.03,mscodex731,,
0002_mscodex438,0002,,2,B,University of Pennsylvania Libraries,"5,277,159",5.033,mscodex438,,
0002_mscodex1276,0002,,2,B,University of Pennsylvania Libraries,"5,280,128",5.036,mscodex1276,,
0002_mscodex359,0002,,2,B,University of Pennsylvania Libraries,"5,309,870",5.064,mscodex359,,
0002_mscoll390_item317,0002,,2,B,University of Pennsylvania Libraries,"5,313,980",5.068,mscoll390_item317,,
0002_mscoll390_item1926,0002,,2,B,University of Pennsylvania Libraries,"5,326,152",5.079,mscoll390_item1926,,
0002_mscodex1484,0002,,2,B,University of Pennsylvania Libraries,"5,327,401",5.081,mscodex1484,,
0002_mscodex1352,0002,,2,B,University of Pennsylvania Libraries,"5,341,491",5.094,mscodex1352,,
0002_mscodex204,0002,,2,B,University of Pennsylvania Libraries,"5,347,565",5.1,mscodex204,,
0002_mscodex292,0002,,2,B,University of Pennsylvania Libraries,"5,354,683",5.107,mscodex292,,
0002_mscodex694,0002,,2,B,University of Pennsylvania Libraries,"5,360,557",5.112,mscodex694,,
0002_mscoll390_item1727,0002,,2,B,University of Pennsylvania Libraries,"5,360,857",5.113,mscoll390_item1727,,
0002_mscodex485,0002,,2,B,University of Pennsylvania Libraries,"5,364,759",5.116,mscodex485,,
0002_mscodex74,0002,,2,B,University of Pennsylvania Libraries,"5,370,371",5.122,mscodex74,,
0002_mscodex14,0002,,2,B,University of Pennsylvania Libraries,"5,402,340",5.152,mscodex14,,
0002_mscoll390_item223,0002,,2,B,University of Pennsylvania Libraries,"5,406,857",5.156,mscoll390_item223,,
0002_msindic10,0002,,2,B,University of Pennsylvania Libraries,"5,407,278",5.157,msindic10,,
0002_mscoll390_item938,0002,,2,B,University of Pennsylvania Libraries,"5,411,009",5.16,mscoll390_item938,,
0002_mscoll390_item1115,0002,,2,B,University of Pennsylvania Libraries,"5,412,662",5.162,mscoll390_item1115,,
0002_mscoll390_item718,0002,,2,B,University of Pennsylvania Libraries,"5,420,510",5.169,mscoll390_item718,,
0002_mscodex83,0002,,2,B,University of Pennsylvania Libraries,"5,422,100",5.171,mscodex83,,
0002_mscodex1330,0002,,2,B,University of Pennsylvania Libraries,"5,423,035",5.172,mscodex1330,,
0002_mscodex1243,0002,,2,B,University of Pennsylvania Libraries,"5,433,901",5.182,mscodex1243,,
0002_mscoll390_item2625,0002,,2,B,University of Pennsylvania Libraries,"5,434,015",5.182,mscoll390_item2625,,
0002_mscodex451,0002,,2,B,University of Pennsylvania Libraries,"5,434,364",5.183,mscodex451,,
0002_ms_coll_700_item55,0002,,2,B,University of Pennsylvania Libraries,"5,446,560",5.194,ms_coll_700_item55,,
0002_mscodex1641,0002,,2,B,University of Pennsylvania Libraries,"5,448,835",5.196,mscodex1641,,
0002_mscodex1454,0002,,2,B,University of Pennsylvania Libraries,"5,461,366",5.208,mscodex1454,,
0002_mscoll390_item1020,0002,,2,B,University of Pennsylvania Libraries,"5,468,124",5.215,mscoll390_item1020,,
0002_mscoll49_f66,0002,,2,B,University of Pennsylvania Libraries,"5,468,739",5.215,mscoll49_f66,,
0002_mscoll390_item1746,0002,,2,B,University of Pennsylvania Libraries,"5,468,763",5.215,mscoll390_item1746,,
0002_mscodex577,0002,,2,B,University of Pennsylvania Libraries,"5,473,078",5.22,mscodex577,,
0002_mscoll390_item2390,0002,,2,B,University of Pennsylvania Libraries,"5,496,858",5.242,mscoll390_item2390,,
0002_mscodex260,0002,,2,B,University of Pennsylvania Libraries,"5,505,257",5.25,mscodex260,,
0002_mscoll390_item212,0002,,2,B,University of Pennsylvania Libraries,"5,522,870",5.267,mscoll390_item212,,
0002_mscoll390_item1623,0002,,2,B,University of Pennsylvania Libraries,"5,531,039",5.275,mscoll390_item1623,,
0002_mscoll390_item1725,0002,,2,B,University of Pennsylvania Libraries,"5,531,058",5.275,mscoll390_item1725,,
0002_mscoll390_item1701,0002,,2,B,University of Pennsylvania Libraries,"5,539,739",5.283,mscoll390_item1701,,
0002_mscodex875,0002,,2,B,University of Pennsylvania Libraries,"5,548,806",5.292,mscodex875,,
0002_mscoll390_item936,0002,,2,B,University of Pennsylvania Libraries,"5,552,099",5.295,mscoll390_item936,,
0002_mscoll390_item761,0002,,2,B,University of Pennsylvania Libraries,"5,552,574",5.295,mscoll390_item761,,
0002_mscoll390_item2254,0002,,2,B,University of Pennsylvania Libraries,"5,559,749",5.302,mscoll390_item2254,,
0002_mscodex715,0002,,2,B,University of Pennsylvania Libraries,"5,565,515",5.308,mscodex715,,
0002_mscodex1091,0002,,2,B,University of Pennsylvania Libraries,"5,566,160",5.308,mscodex1091,,
0002_mscoll390_item2003,0002,,2,B,University of Pennsylvania Libraries,"5,569,122",5.311,mscoll390_item2003,,
0002_mscodex629,0002,,2,B,University of Pennsylvania Libraries,"5,570,454",5.312,mscodex629,,
0002_mscoll390_item1208,0002,,2,B,University of Pennsylvania Libraries,"5,575,809",5.318,mscoll390_item1208,,
0002_mscoll390_item10,0002,,2,B,University of Pennsylvania Libraries,"5,589,792",5.331,mscoll390_item10,,
0002_mscodex920,0002,,2,B,University of Pennsylvania Libraries,"5,599,028",5.34,mscodex920,,
0002_mscodex1005,0002,,2,B,University of Pennsylvania Libraries,"5,601,762",5.342,mscodex1005,,
0002_mscoll390_item6,0002,,2,B,University of Pennsylvania Libraries,"5,604,243",5.345,mscoll390_item6,,
0002_mscoll390_item527,0002,,2,B,University of Pennsylvania Libraries,"5,605,653",5.346,mscoll390_item527,,
0002_asu3740,0002,,2,B,University of Pennsylvania Libraries,"5,606,400",5.347,asu3740,,
0002_mscoll390_item1953,0002,,2,B,University of Pennsylvania Libraries,"5,606,469",5.347,mscoll390_item1953,,
0002_mscodex1266,0002,,2,B,University of Pennsylvania Libraries,"5,607,892",5.348,mscodex1266,,
0002_mscodex297,0002,,2,B,University of Pennsylvania Libraries,"5,613,552",5.354,mscodex297,,
0002_mscoll390_item323,0002,,2,B,University of Pennsylvania Libraries,"5,616,618",5.356,mscoll390_item323,,
0002_mscodex1194,0002,,2,B,University of Pennsylvania Libraries,"5,639,069",5.378,mscodex1194,,
0002_mscoll390_item2622,0002,,2,B,University of Pennsylvania Libraries,"5,643,289",5.382,mscoll390_item2622,,
0002_mscodex100,0002,,2,B,University of Pennsylvania Libraries,"5,657,645",5.396,mscodex100,,
0002_mscoll390_item1540,0002,,2,B,University of Pennsylvania Libraries,"5,661,127",5.399,mscoll390_item1540,,
0002_mscoll390_item211,0002,,2,B,University of Pennsylvania Libraries,"5,664,479",5.402,mscoll390_item211,,
0002_mscoll390_item1787,0002,,2,B,University of Pennsylvania Libraries,"5,666,926",5.404,mscoll390_item1787,,
0002_mscodex1342,0002,,2,B,University of Pennsylvania Libraries,"5,668,090",5.406,mscodex1342,,
0002_mscodex1679,0002,,2,B,University of Pennsylvania Libraries,"5,671,021",5.408,mscodex1679,,
0002_mscoll390_item2130,0002,,2,B,University of Pennsylvania Libraries,"5,677,410",5.414,mscoll390_item2130,,
0002_mscodex159,0002,,2,B,University of Pennsylvania Libraries,"5,681,276",5.418,mscodex159,,
0002_mscodex321,0002,,2,B,University of Pennsylvania Libraries,"5,684,741",5.421,mscodex321,,
0002_mscoll390_item510,0002,,2,B,University of Pennsylvania Libraries,"5,690,449",5.427,mscoll390_item510,,
0002_mscoll390_item1749,0002,,2,B,University of Pennsylvania Libraries,"5,691,234",5.428,mscoll390_item1749,,
0002_mscoll390_item197,0002,,2,B,University of Pennsylvania Libraries,"5,752,336",5.486,mscoll390_item197,,
