repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1853737,1.768,mscoll390_item926,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1856545,1.771,mscoll390_item291,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1856885,1.771,mscoll390_item369,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1860526,1.774,ms_coll_700_item65,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1860757,1.775,mscoll390_item2111,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1862615,1.776,mscoll390_item2277,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1862854,1.777,mscoll390_item2596,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1865943,1.78,mscodex917,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1867083,1.781,mscoll390_item1235,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1867865,1.781,mscoll390_item2335,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1868749,1.782,mscoll390_item85,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1869270,1.783,mscoll390_item1848,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1870867,1.784,mscoll390_item883,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1873831,1.787,mscoll390_item702,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1876537,1.79,mscodex363,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1879030,1.792,mscoll390_item384,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1879500,1.792,mscoll390_item1990,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1879724,1.793,mscoll390_item1948,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1880160,1.793,mscoll390_item227,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1881281,1.794,mscoll390_item2017,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1881610,1.794,mscoll390_item2790,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1881857,1.795,mscoll390_item869,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1882238,1.795,mscoll390_item1236,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1883961,1.797,mscoll390_item283,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1884367,1.797,ms_coll_700_item214,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1885209,1.798,mscoll390_item1866,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1889076,1.802,mscodex956,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1889108,1.802,mscoll390_item659,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1891460,1.804,mscoll390_item1721,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1894715,1.807,mscoll390_item518,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1899051,1.811,mscodex674,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1901665,1.814,mscoll390_item562,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1902881,1.815,mscoll390_item363,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1903977,1.816,mscoll390_item516,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1905108,1.817,mscodex148,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1906334,1.818,mscoll390_item2699,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1906616,1.818,mscoll390_item1819,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1911164,1.823,mscoll390_item2361,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1913444,1.825,mscodex1172,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1913644,1.825,mscoll390_item511,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1914008,1.825,mscoll390_item828,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1915761,1.827,mscoll390_item1992,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1916023,1.827,ms_coll_700_item149,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1917218,1.828,mscoll390_item2019,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1921655,1.833,mscoll390_item1847,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1925064,1.836,ms_coll_700_item186,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1926465,1.837,mscoll390_item1658,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1927903,1.839,mscoll390_item2042,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1933315,1.844,mscoll390_item829,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1934291,1.845,mscodex970,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1938744,1.849,mscoll390_item2322,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1942861,1.853,mscoll390_item1828,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1945192,1.855,mscoll390_item2307,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1948437,1.858,mscoll390_item1142,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1953455,1.863,mscoll390_item2091,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1954706,1.864,mscoll390_item774,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1955245,1.865,mscodex1909,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1956439,1.866,mscoll390_item1672,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1956659,1.866,mscoll390_item2342,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1957007,1.866,mscodex155,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1957641,1.867,mscoll390_item60,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1961145,1.87,mscoll390_item1837,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1963632,1.873,mscoll390_item1415,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1965629,1.875,mscodex654,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1967254,1.876,mscoll390_item748,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1967572,1.876,mscoll390_item382,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1972434,1.881,mscoll390_item2258,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1974208,1.883,mscodex762,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1976659,1.885,mscoll390_item1364,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1977954,1.886,mscoll390_item2177,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1982262,1.89,mscoll390_item785,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1982381,1.891,mscoll390_item1294,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1983908,1.892,mscoll390_item2395,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1985475,1.893,mscoll390_item142,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1986370,1.894,mscoll390_item182,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1988377,1.896,mscoll390_item1816,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1988948,1.897,mscoll390_item75,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1989682,1.898,mscoll390_item44,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,1992180,1.9,mscodex154,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2000801,1.908,mscodex1047,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2000845,1.908,mscoll390_item2323,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2003371,1.911,mscoll390_item2799,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2004301,1.911,mscoll390_item1562,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2004871,1.912,h252,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2006215,1.913,ms_coll_700_item21,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2007996,1.915,ms_coll_700_item163,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2010090,1.917,mscoll390_item1771,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2010112,1.917,msindic25,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2011617,1.918,mscoll390_item1102,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2014007,1.921,mscoll390_item383,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2014023,1.921,mscoll390_item2478,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2015203,1.922,mscodex65,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2023716,1.93,mscoll104,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2024784,1.931,mscoll390_item2072,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2026755,1.933,mscoll390_item838,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2030415,1.936,mscoll390_item2607,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2032009,1.938,mscoll390_item1609,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2032511,1.938,mscoll390_item1152,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2033051,1.939,mscoll390_item399,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2033558,1.939,mscodex121,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2033851,1.94,mscoll390_item1604,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2035259,1.941,mscoll390_item1523,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2038091,1.944,mscoll390_item481,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2038182,1.944,mscoll390_item529,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2040466,1.946,mscodex172,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2041565,1.947,mscoll390_item699,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2042756,1.948,mscoll390_item1772,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2043134,1.948,mscoll390_item1271,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2047902,1.953,mscodex463,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2048698,1.954,mscoll390_item344,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2048993,1.954,mscoll390_item1118,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2053371,1.958,msroll1066,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2054695,1.96,mscodex160,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2058915,1.964,mscoll390_item145,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2067188,1.971,mscoll390_item801,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2069723,1.974,mscoll390_item1570,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2070696,1.975,mscoll390_item2122,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2070925,1.975,mscoll390_item975,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2075036,1.979,mscoll390_item2573,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2081649,1.985,mscoll390_item420,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2083845,1.987,msindic6,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2084959,1.988,mscoll390_item2060,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2087692,1.991,mscoll390_item1951,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2088052,1.991,mscodex845,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2088641,1.992,mscodex345,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2089448,1.993,mscoll390_item741,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2098382,2.001,mscoll390_item2676,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2100449,2.003,mscoll390_item1495,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2102875,2.005,mscoll390_item2110,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2103920,2.006,mscoll390_item1826,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2104356,2.007,h275,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2104453,2.007,mscodex951,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2111099,2.013,mscodex918,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2114816,2.017,mscodex1549,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2115893,2.018,mscoll390_item2697,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2116531,2.018,mscoll390_item358,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2118164,2.02,mscodex922,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2118361,2.02,mscoll390_item2978,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2118911,2.021,mscoll390_item2013,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2118940,2.021,mscoll390_item616,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2119493,2.021,mscodex406,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2119652,2.021,mscoll390_item3040,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2123915,2.026,mscoll390_item1987,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2126655,2.028,mscoll390_item1549,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2128951,2.03,mscoll390_item2753,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2129662,2.031,mscoll390_item1929,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2133099,2.034,mscodex465,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2133428,2.035,mscodex916,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2136078,2.037,mscoll390_item1175,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2136206,2.037,mscoll390_item554,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2136206,2.037,mscoll390_item890,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2136535,2.038,cajs_rarms205,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2141521,2.042,mscoll390_item733,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2143557,2.044,mscoll390_item2664,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2145377,2.046,mscoll390_item2286,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2153073,2.053,mscoll270,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2154449,2.055,mscoll390_item2292,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2157281,2.057,mscoll390_item1602,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2162041,2.062,mscoll390_item324,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2163489,2.063,mscoll390_item2206,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2168197,2.068,mscoll49_f81,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2171157,2.071,mscodex915,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2171614,2.071,mscoll390_item1127,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2174841,2.074,mscoll390_item563,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2177543,2.077,mscoll390_item2409,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2181478,2.08,mscoll390_item2124,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2184823,2.084,mscoll390_item1210,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2186518,2.085,mscoll390_item1558,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2191474,2.09,mscoll390_item1791,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2193540,2.092,mscoll390_item1930,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2200273,2.098,mscodex842,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2204195,2.102,mscoll390_item313,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2205828,2.104,mscoll390_item235,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2206336,2.104,mscoll390_item820,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2206435,2.104,mscoll390_item372_item373_item374,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2206449,2.104,mscoll390_item1011,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2207315,2.105,mscoll390_item543,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2209079,2.107,mscoll390_item2089,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2211020,2.109,mscoll390_item108,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2212117,2.11,mscoll390_item2057,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2217156,2.114,mscodex692,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2217506,2.115,mscoll390_item823,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2219157,2.116,mscoll390_item1039,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2232170,2.129,mscoll390_item2565,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2233061,2.13,mscoll390_item2284,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2234516,2.131,mscodex322,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2238512,2.135,ms_coll_700_item148,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2239730,2.136,mscodex232,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2239869,2.136,mscoll390_item2125,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2239872,2.136,mscoll390_item1646,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2248580,2.144,mscoll390_item1476,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2251546,2.147,mscoll390_item1592,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2267467,2.162,mscoll390_item2722,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2271732,2.166,mscoll390_item2197,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2272345,2.167,mscoll390_item1396,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2274113,2.169,mscodex365,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2280336,2.175,mscodex522,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2284173,2.178,mscoll390_item565,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2287729,2.182,mscodex578,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2288572,2.183,mscodex115,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2291682,2.186,mscoll390_item1248,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2292392,2.186,mscoll390_item2401,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2294279,2.188,mscoll390_item1358,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2303944,2.197,mscoll390_item690,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2307011,2.2,mscodex955,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2311528,2.204,mscoll390_item1947,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2312197,2.205,ms_coll_700_item54,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2312205,2.205,mscoll390_item2235,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2312809,2.206,mscoll390_item1874,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2315045,2.208,ms_coll_700_item108,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2316645,2.209,mscoll390_item1031,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2316880,2.21,mscodex13,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2336350,2.228,mscodex681,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2339886,2.231,mscoll390_item603,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2341034,2.233,mscoll390_item729,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2342022,2.234,mscoll390_item754,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2344048,2.235,mscoll390_item1844,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2348786,2.24,mscoll390_item1060,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2348908,2.24,mscoll390_item3037,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2349878,2.241,mscoll390_item625,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2357091,2.248,msroll1588,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2359050,2.25,mscodex484,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2361175,2.252,mscoll390_item2008,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2363972,2.254,mscoll390_item17,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2366204,2.257,mscoll390_item2329,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2369284,2.26,mscoll390_item1022,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2371871,2.262,mscodex1489,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2376142,2.266,mscoll390_item2215,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2377726,2.268,mscoll390_item1827,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2378311,2.268,mscoll390_item132,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2381894,2.272,mscoll390_item16,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2385151,2.275,mscoll390_item2061,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2388927,2.278,mscodex80,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2396777,2.286,mscoll390_item309,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2399803,2.289,mscoll390_item1108,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2400984,2.29,mscodex1140,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2402146,2.291,mscoll390_item2050,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2410587,2.299,mscoll390_item865,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2420387,2.308,mscodex1520,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2421442,2.309,mscoll390_item292,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2423358,2.311,mscoll390_item2045,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2425034,2.313,mscoll390_item830,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2425511,2.313,mscoll390_item254,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2427647,2.315,mscoll390_item532,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2428728,2.316,mscoll390_item1126,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2430040,2.317,mscoll390_item501,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2439960,2.327,mscodex1533,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2442304,2.329,mscodex701,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2444168,2.331,mscodex1263,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2447602,2.334,mscodex81,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2448108,2.335,mscodex1125,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2453824,2.34,mscodex150,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2455219,2.341,mscoll390_item82,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2456624,2.343,mscoll390_item1615,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2457299,2.343,mscoll390_item1153,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2457668,2.344,mscodex1721,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2457925,2.344,mscoll390_item2427,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2460813,2.347,mscoll390_item2128,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2467352,2.353,mscoll390_item899,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2469791,2.355,mscodex280,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2470771,2.356,mscoll390_item2310,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2473351,2.359,mscoll390_item2095,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2476209,2.361,mscoll390_item2112,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2476701,2.362,mscoll390_item1769,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2479339,2.364,mscodex946,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2479631,2.365,mscoll390_item3020,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2480826,2.366,mscoll390_item1586,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2482009,2.367,mscodex319,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2491536,2.376,mscoll390_item1497,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2498642,2.383,mscoll390_item1822,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2498783,2.383,mscoll390_item756,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2502753,2.387,mscoll390_item1410,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2503278,2.387,mscoll390_item1241,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2504277,2.388,mscoll390_item2132,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2504859,2.389,mscodex839,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2505177,2.389,mscoll390_item900,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2505993,2.39,mscoll390_item71,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2507063,2.391,mscoll390_item1715,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2507719,2.392,mscoll390_item1297,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2509667,2.393,mscoll390_item1941,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2509977,2.394,mscoll390_item650,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2511839,2.395,mscoll390_item942,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2520022,2.403,mscodex180,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2520521,2.404,mscoll390_item1372,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2521623,2.405,mscoll390_item170,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2526302,2.409,msindic22,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2528252,2.411,mscodex1961,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2528865,2.412,ms_coll_700_item8,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2534802,2.417,mscoll390_item1167,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2538096,2.421,mscoll390_item118,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,2543086,2.425,mscoll390_item689,,
