Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,In Glacier,Size in Glacier,STATUS,Notes
0002_mscoll700_item158,0002,,,B,University of Pennsylvania Libraries,994552,0.948,mscoll700_item158,,,,
0002_mscoll700_item159,0002,,,C,University of Pennsylvania Libraries,1258138,1.2,mscoll700_item159,,,,
0002_mscoll700_item161,0002,,,A,University of Pennsylvania Libraries,1764099,1.682,mscoll700_item161,,,,
0002_mscoll700_item162,0002,,,B,University of Pennsylvania Libraries,478817,0.457,mscoll700_item162,,,,
0002_mscoll700_item163,0002,,,C,University of Pennsylvania Libraries,2008034,1.915,mscoll700_item163,,,,
0002_mscoll700_item164,0002,,,A,University of Pennsylvania Libraries,712175,0.679,mscoll700_item164,,,,
0002_mscoll700_item165,0002,,,B,University of Pennsylvania Libraries,1656522,1.58,mscoll700_item165,,,,
0002_mscoll700_item167,0002,,,C,University of Pennsylvania Libraries,759458,0.724,mscoll700_item167,,,,
0002_mscoll700_item169,0002,,,A,University of Pennsylvania Libraries,734278,0.7,mscoll700_item169,,,,
0002_mscoll700_item170,0002,,,B,University of Pennsylvania Libraries,1151302,1.098,mscoll700_item170,,,,
0002_mscoll700_item171,0002,,,C,University of Pennsylvania Libraries,827879,0.79,mscoll700_item171,,,,
0002_mscoll700_item172,0002,,,A,University of Pennsylvania Libraries,546409,0.521,mscoll700_item172,,,,
0002_mscoll700_item173,0002,,,B,University of Pennsylvania Libraries,1590038,1.516,mscoll700_item173,,,,
0002_mscoll700_item174,0002,,,C,University of Pennsylvania Libraries,1655131,1.578,mscoll700_item174,,,,
0002_mscoll700_item184,0002,,,A,University of Pennsylvania Libraries,15204202,14.5,mscoll700_item184,,,,
0002_mscoll700_item185,0002,,,B,University of Pennsylvania Libraries,8648597,8.248,mscoll700_item185,,,,
0002_mscoll700_item186,0002,,,C,University of Pennsylvania Libraries,1925111,1.836,mscoll700_item186,,,,
0002_mscoll700_item187,0002,,,A,University of Pennsylvania Libraries,6979089,6.656,mscoll700_item187,,,,
0002_mscoll700_item191,0002,,,B,University of Pennsylvania Libraries,3870603,3.691,mscoll700_item191,,,,
0002_mscoll700_item192,0002,,,C,University of Pennsylvania Libraries,3596439,3.43,mscoll700_item192,,,,
0002_mscoll700_item194,0002,,,A,University of Pennsylvania Libraries,1534307,1.463,mscoll700_item194,,,,
0002_mscoll700_item197,0002,,,B,University of Pennsylvania Libraries,1809797,1.726,mscoll700_item197,,,,
0002_mscoll700_item198,0002,,,C,University of Pennsylvania Libraries,2972227,2.835,mscoll700_item198,,,,
0002_mscoll700_item2,0002,,,A,University of Pennsylvania Libraries,31960132,30.48,mscoll700_item2,,,,
0002_mscoll700_item203,0002,,,B,University of Pennsylvania Libraries,2838013,2.707,mscoll700_item203,,,,
0002_mscoll700_item206,0002,,,C,University of Pennsylvania Libraries,683039,0.651,mscoll700_item206,,,,
0002_mscoll700_item207,0002,,,A,University of Pennsylvania Libraries,2558314,2.44,mscoll700_item207,,,,
0002_mscoll700_item210,0002,,,B,University of Pennsylvania Libraries,1689172,1.611,mscoll700_item210,,,,
0002_mscoll700_item21,0002,,,C,University of Pennsylvania Libraries,2006271,1.913,mscoll700_item21,,,,
0002_mscoll700_item211,0002,,,A,University of Pennsylvania Libraries,4855921,4.631,mscoll700_item211,,,,
0002_mscoll700_item1,0002,,,LARGE,University of Pennsylvania Libraries,180416139,172.058,mscoll700_item1,,,,
0002_mscoll700_item220,0002,,,B,University of Pennsylvania Libraries,458562,0.437,mscoll700_item220,,,,
0002_mscoll700_item219,0002,,,C,University of Pennsylvania Libraries,1033038,0.985,mscoll700_item219,,,,
0002_mscoll700_item218,0002,,,A,University of Pennsylvania Libraries,721335,0.688,mscoll700_item218,,,,
0002_mscoll700_item117,0002,,,B,University of Pennsylvania Libraries,1613080,1.538,mscoll700_item117,,,,
0002_mscoll700_item200,0002,,,C,University of Pennsylvania Libraries,7944361,7.576,mscoll700_item200,,,,
0002_mscoll700_item32,0002,,,A,University of Pennsylvania Libraries,1520306,1.45,mscoll700_item32,,,,
0002_mscoll700_item42,0002,,,B,University of Pennsylvania Libraries,7360586,7.02,mscoll700_item42,,,,
0002_mscoll700_item43,0002,,,C,University of Pennsylvania Libraries,13430107,12.808,mscoll700_item43,,,,
0002_mscoll700_item49,0002,,,A,University of Pennsylvania Libraries,6216071,5.928,mscoll700_item49,,,,
0002_mscoll700_item44,0002,,,B,University of Pennsylvania Libraries,11167628,10.65,mscoll700_item44,,,,
0002_mscoll700_item50,0002,,,C,University of Pennsylvania Libraries,10553329,10.064,mscoll700_item50,,,,
0002_mscoll700_item54,0002,,,A,University of Pennsylvania Libraries,2312271,2.205,mscoll700_item54,,,,
0002_mscoll700_item55,0002,,,B,University of Pennsylvania Libraries,5446625,5.194,mscoll700_item55,,,,
0002_mscoll700_item56,0002,,,C,University of Pennsylvania Libraries,3244338,3.094,mscoll700_item56,,,,
0002_mscoll700_item57,0002,,,A,University of Pennsylvania Libraries,1154698,1.101,mscoll700_item57,,,,
0002_mscoll700_item60,0002,,,B,University of Pennsylvania Libraries,1522052,1.452,mscoll700_item60,,,,
0002_mscoll700_item64,0002,,,C,University of Pennsylvania Libraries,447249,0.427,mscoll700_item64,,,,
0002_mscoll700_item65,0002,,,A,University of Pennsylvania Libraries,1860582,1.774,mscoll700_item65,,,,
0002_mscoll700_item61,0002,,,B,University of Pennsylvania Libraries,19303045,18.409,mscoll700_item61,,,,
0002_mscoll700_item66,0002,,,C,University of Pennsylvania Libraries,2544824,2.427,mscoll700_item66,,,,
0002_mscoll700_item67,0002,,,A,University of Pennsylvania Libraries,2734594,2.608,mscoll700_item67,,,,
0002_mscoll700_item68,0002,,,B,University of Pennsylvania Libraries,11271113,10.749,mscoll700_item68,,,,
0002_mscoll700_item69,0002,,,C,University of Pennsylvania Libraries,3157354,3.011,mscoll700_item69,,,,
0002_mscoll700_item71_item74,0002,,,A,University of Pennsylvania Libraries,1546306,1.475,mscoll700_item71_item74,,,,
0002_mscoll700_item212,0002,,,B,University of Pennsylvania Libraries,3461541,3.301,mscoll700_item212,,,,
0002_mscoll700_item214,0002,,,C,University of Pennsylvania Libraries,1884405,1.797,mscoll700_item214,,,,
0002_mscoll700_item217,0002,,,A,University of Pennsylvania Libraries,1130529,1.078,mscoll700_item217,,,,
0002_mscoll700_item75,0002,,,B,University of Pennsylvania Libraries,1341109,1.279,mscoll700_item75,,,,
0002_mscoll700_item77,0002,,,C,University of Pennsylvania Libraries,1399549,1.335,mscoll700_item77,,,,
0002_mscoll700_item8,0002,,,A,University of Pennsylvania Libraries,2528939,2.412,mscoll700_item8,,,,
0002_mscoll700_item81,0002,,,B,University of Pennsylvania Libraries,1229987,1.173,mscoll700_item81,,,,
0002_mscoll700_item83,0002,,,C,University of Pennsylvania Libraries,10824331,10.323,mscoll700_item83,,,,
0002_mscoll700_item87,0002,,,A,University of Pennsylvania Libraries,615501,0.587,mscoll700_item87,,,,
0002_mscoll700_item89,0002,,,B,University of Pennsylvania Libraries,442031,0.422,mscoll700_item89,,,,
0002_mscoll700_item90,0002,,,C,University of Pennsylvania Libraries,1300055,1.24,mscoll700_item90,,,,
0002_mscoll700_item92,0002,,,A,University of Pennsylvania Libraries,1018336,0.971,mscoll700_item92,,,,
0002_mscoll700_item93,0002,,,B,University of Pennsylvania Libraries,4266175,4.069,mscoll700_item93,,,,
0002_mscoll700_item94,0002,,,C,University of Pennsylvania Libraries,990601,0.945,mscoll700_item94,,,,
0002_mscoll700_item95,0002,,,A,University of Pennsylvania Libraries,1702011,1.623,mscoll700_item95,,,,
0002_mscoll700_item96,0002,,,B,University of Pennsylvania Libraries,3697682,3.526,mscoll700_item96,,,,
0002_mscoll700_item193,0002,,,C,University of Pennsylvania Libraries,1733967,1.654,mscoll700_item193,,,,
0002_miscmss_box23_f26,0002,,,A,University of Pennsylvania Libraries,468383,0.447,miscmss_box23_f26,,,,
0002_mscodex39,0002,,,B,University of Pennsylvania Libraries,5337016,5.09,mscodex39,,,,
0002_mscodex1998,0002,,,C,University of Pennsylvania Libraries,12193127,11.628,mscodex1998,,,,
0002_mscodex2009,0002,,,A,University of Pennsylvania Libraries,6507943,6.206,mscodex2009,,,,
0002_kcajs_rar_ms153,0002,,,B,University of Pennsylvania Libraries,19711705,18.799,kcajs_rar_ms153,,,,
0002_kcajs_rar_ms283,0002,,,C,University of Pennsylvania Libraries,9327522,8.895,kcajs_rar_ms283,,,,
0002_kcajs_rar_ms156,0002,,,A,University of Pennsylvania Libraries,15813690,15.081,kcajs_rar_ms156,,,,
0002_miscmss_box3_f12,0002,,,B,University of Pennsylvania Libraries,655391,0.625,miscmss_box3_f12,,,,
0002_miscmss_box3_f13,0002,,,C,University of Pennsylvania Libraries,1855250,1.769,miscmss_box3_f13,,,,
0002_mscoll960_item18,0002,,,A,University of Pennsylvania Libraries,356907,0.34,mscoll960_item18,,,,
0002_mscoll960_item15,0002,,,B,University of Pennsylvania Libraries,76533590,72.988,mscoll960_item15,,,,
0002_mscoll960_item5,0002,,,C,University of Pennsylvania Libraries,963450,0.919,mscoll960_item5,,,,
0002_kcajs_rar_ms121,0002,,,LARGE,University of Pennsylvania Libraries,106193478,101.274,kcajs_rar_ms121,,,,
0002_kcajs_rar_ms141,0002,,,A,University of Pennsylvania Libraries,28534951,27.213,kcajs_rar_ms141,,,,
0002_kcajs_rar_ms166,0002,,,B,University of Pennsylvania Libraries,93267243,88.947,kcajs_rar_ms166,,,,
0002_kcajs_rar_ms169,0002,,,C,University of Pennsylvania Libraries,5346945,5.099,kcajs_rar_ms169,,,,
0002_kcajs_rar_ms175,0002,,,A,University of Pennsylvania Libraries,67854989,64.712,kcajs_rar_ms175,,,,
0002_kcajs_rar_ms176,0002,,,B,University of Pennsylvania Libraries,45295870,43.198,kcajs_rar_ms176,,,,
0002_kcajs_rar_ms154,0002,,,C,University of Pennsylvania Libraries,34943021,33.324,kcajs_rar_ms154,,,,
0002_kcajs_rar_ms133,0002,,,A,University of Pennsylvania Libraries,6603136,6.297,kcajs_rar_ms133,,,,
0002_kcajs_rar_ms162,0002,,,B,University of Pennsylvania Libraries,6649327,6.341,kcajs_rar_ms162,,,,
0002_kcajs_rar_ms163,0002,,,C,University of Pennsylvania Libraries,3207104,3.059,kcajs_rar_ms163,,,,
0002_kcajs_rar_ms279,0002,,,A,University of Pennsylvania Libraries,39635353,37.799,kcajs_rar_ms279,,,,
0002_kcajs_rar_ms170,0002,,,B,University of Pennsylvania Libraries,11458610,10.928,kcajs_rar_ms170,,,,
0002_kcajs_rar_ms171,0002,,,C,University of Pennsylvania Libraries,5050414,4.816,kcajs_rar_ms171,,,,
0002_kcajs_rar_ms178,0002,,,A,University of Pennsylvania Libraries,3274138,3.122,kcajs_rar_ms178,,,,
0002_kcajs_rar_ms181,0002,,,B,University of Pennsylvania Libraries,14960739,14.268,kcajs_rar_ms181,,,,
0002_kcajs_rar_ms182,0002,,,C,University of Pennsylvania Libraries,2698382,2.573,kcajs_rar_ms182,,,,
0002_kcajs_rar_ms366,0002,,,A,University of Pennsylvania Libraries,8750167,8.345,kcajs_rar_ms366,,,,
0002_kcajs_rar_ms136,0002,,,B,University of Pennsylvania Libraries,13349498,12.731,kcajs_rar_ms136,,,,
0002_kcajs_rar_ms168,0002,,,C,University of Pennsylvania Libraries,19555629,18.65,kcajs_rar_ms168,,,,
0002_kcajs_rar_ms172,0002,,,A,University of Pennsylvania Libraries,15745836,15.016,kcajs_rar_ms172,,,,
0002_kcajs_rar_ms164,0002,,,B,University of Pennsylvania Libraries,36852859,35.146,kcajs_rar_ms164,,,,
0002_kcajs_rar_ms180,0002,,,C,University of Pennsylvania Libraries,20254751,19.316,kcajs_rar_ms180,,,,
0002_kcajs_rar_ms139,0002,,,A,University of Pennsylvania Libraries,24924313,23.77,kcajs_rar_ms139,,,,
0002_kcajs_rar_ms145,0002,,,B,University of Pennsylvania Libraries,25963878,24.761,kcajs_rar_ms145,,,,
0002_kcajs_rar_ms183,0002,,,C,University of Pennsylvania Libraries,41242811,39.332,kcajs_rar_ms183,,,,
0002_kcajs_rar_ms192,0002,,,A,University of Pennsylvania Libraries,3729637,3.557,kcajs_rar_ms192,,,,
0002_kcajs_rar_ms193,0002,,,B,University of Pennsylvania Libraries,5540681,5.284,kcajs_rar_ms193,,,,
0002_kcajs_rar_ms196,0002,,,C,University of Pennsylvania Libraries,23278069,22.2,kcajs_rar_ms196,,,,
0002_kcajs_rar_ms197,0002,,,A,University of Pennsylvania Libraries,10468175,9.983,kcajs_rar_ms197,,,,
0002_kcajs_rar_ms131,0002,,,B,University of Pennsylvania Libraries,33069786,31.538,kcajs_rar_ms131,,,,
0002_kcajs_rar_ms138,0002,,,C,University of Pennsylvania Libraries,23297159,22.218,kcajs_rar_ms138,,,,
0002_kcajs_rar_ms140,0002,,,A,University of Pennsylvania Libraries,78107640,74.489,kcajs_rar_ms140,,,,
0002_kcajs_rar_ms124,0002,,,B,University of Pennsylvania Libraries,52049645,49.638,kcajs_rar_ms124,,,,
0002_kcajs_rar_ms189,0002,,,C,University of Pennsylvania Libraries,28052637,26.753,kcajs_rar_ms189,,,,
0002_kcajs_rar_ms194,0002,,,A,University of Pennsylvania Libraries,26189612,24.976,kcajs_rar_ms194,,,,
0002_kcajs_rar_ms195,0002,,,B,University of Pennsylvania Libraries,59440059,56.686,kcajs_rar_ms195,,,,
0002_kcajs_rar_ms199,0002,,,C,University of Pennsylvania Libraries,5855749,5.584,kcajs_rar_ms199,,,,
0002_kcajs_rar_ms278,0002,,,A,University of Pennsylvania Libraries,67686724,64.551,kcajs_rar_ms278,,,,
0002_mscodex1920,0002,,,B,University of Pennsylvania Libraries,28034231,26.736,mscodex1920,,,,
0002_kcajs_rar_ms482,0002,,,C,University of Pennsylvania Libraries,9200775,8.775,kcajs_rar_ms482,,,,
0002_kcajs_rar_ms483,0002,,,A,University of Pennsylvania Libraries,26629811,25.396,kcajs_rar_ms483,,,,
0002_kcajs_rar_ms486,0002,,,B,University of Pennsylvania Libraries,20555282,19.603,kcajs_rar_ms486,,,,
0002_kcajs_rar_ms492,0002,,,C,University of Pennsylvania Libraries,15165854,14.463,kcajs_rar_ms492,,,,
0002_kcajs_rar_ms479,0002,,,A,University of Pennsylvania Libraries,64681207,61.685,kcajs_rar_ms479,,,,
0002_kcajs_rar_ms491,0002,,,B,University of Pennsylvania Libraries,27963593,26.668,kcajs_rar_ms491,,,,
0002_kcajs_rar_ms485,0002,,,C,University of Pennsylvania Libraries,6784580,6.47,kcajs_rar_ms485,,,,
0002_kcajs_rar_ms490,0002,,,A,University of Pennsylvania Libraries,7027779,6.702,kcajs_rar_ms490,,,,
0002_kcajs_rar_ms488,0002,,,B,University of Pennsylvania Libraries,1909662,1.821,kcajs_rar_ms488,,,,
0002_kcajs_rar_ms493,0002,,,C,University of Pennsylvania Libraries,3037047,2.896,kcajs_rar_ms493,,,,
0002_kcajs_rar_ms494,0002,,,A,University of Pennsylvania Libraries,3873199,3.694,kcajs_rar_ms494,,,,
0002_kcajs_rar_ms495,0002,,,B,University of Pennsylvania Libraries,4576805,4.365,kcajs_rar_ms495,,,,
0002_kcajs_rar_ms496,0002,,,C,University of Pennsylvania Libraries,4067022,3.879,kcajs_rar_ms496,,,,
0002_kcajs_rar_ms497,0002,,,A,University of Pennsylvania Libraries,5435228,5.183,kcajs_rar_ms497,,,,
0002_kcajs_rar_ms498,0002,,,B,University of Pennsylvania Libraries,9241526,8.813,kcajs_rar_ms498,,,,
0002_kcajs_rar_ms499,0002,,,C,University of Pennsylvania Libraries,2431016,2.318,kcajs_rar_ms499,,,,
0002_kcajs_rar_ms500,0002,,,A,University of Pennsylvania Libraries,18773266,17.904,kcajs_rar_ms500,,,,
0002_kcajs_rar_ms501,0002,,,B,University of Pennsylvania Libraries,6404835,6.108,kcajs_rar_ms501,,,,
0002_kcajs_rar_ms503,0002,,,C,University of Pennsylvania Libraries,2094735,1.998,kcajs_rar_ms503,,,,
0002_kcajs_rar_ms504,0002,,,A,University of Pennsylvania Libraries,4570329,4.359,kcajs_rar_ms504,,,,
0002_kcajs_rar_ms505,0002,,,B,University of Pennsylvania Libraries,3685589,3.515,kcajs_rar_ms505,,,,
0002_kcajs_rar_ms506,0002,,,C,University of Pennsylvania Libraries,14811880,14.126,kcajs_rar_ms506,,,,
0002_kcajs_rar_ms507,0002,,,A,University of Pennsylvania Libraries,2326252,2.218,kcajs_rar_ms507,,,,
0002_kcajs_rar_ms509,0002,,,B,University of Pennsylvania Libraries,19203596,18.314,kcajs_rar_ms509,,,,
0002_kcajs_rar_ms510,0002,,,C,University of Pennsylvania Libraries,64981961,61.972,kcajs_rar_ms510,,,,
0002_kcajs_rar_ms465,0002,,,A,University of Pennsylvania Libraries,32149,0.031,kcajs_rar_ms465,,,,
0002_kcajs_rar_ms466,0002,,,B,University of Pennsylvania Libraries,75000,0.072,kcajs_rar_ms466,,,,
0002_kcajs_rar_ms467,0002,,,C,University of Pennsylvania Libraries,97157,0.093,kcajs_rar_ms467,,,,
0002_kcajs_rar_ms468,0002,,,A,University of Pennsylvania Libraries,137312,0.131,kcajs_rar_ms468,,,,
0002_kcajs_rar_ms469,0002,,,B,University of Pennsylvania Libraries,59872,0.057,kcajs_rar_ms469,,,,
0002_kcajs_rar_ms470,0002,,,C,University of Pennsylvania Libraries,99726,0.095,kcajs_rar_ms470,,,,
0002_kcajs_rar_ms471,0002,,,A,University of Pennsylvania Libraries,251552,0.24,kcajs_rar_ms471,,,,
0002_kcajs_rar_ms472,0002,,,B,University of Pennsylvania Libraries,148884,0.142,kcajs_rar_ms472,,,,
0002_kcajs_rar_ms473,0002,,,C,University of Pennsylvania Libraries,190144,0.181,kcajs_rar_ms473,,,,
0002_kcajs_rar_ms474,0002,,,A,University of Pennsylvania Libraries,140228,0.134,kcajs_rar_ms474,,,,
0002_h012a,0002,,,B,University of Pennsylvania Libraries,44882,0.043,h012a,,,,
0002_h012b,0002,,,C,University of Pennsylvania Libraries,26062,0.025,h012b,,,,
0002_mscodex2022,0002,,,A,University of Pennsylvania Libraries,39670693,37.833,mscodex2022,,,,
0002_mscodex2025,0002,,,B,University of Pennsylvania Libraries,17660068,16.842,mscodex2025,,,,
0002_mscodex2028,0002,,,C,University of Pennsylvania Libraries,63807693,60.852,mscodex2028,,,,
0002_mscodex2030,0002,,,A,University of Pennsylvania Libraries,13878673,13.236,mscodex2030,,,,
0002_mscodex2029,0002,,,B,University of Pennsylvania Libraries,5553876,5.297,mscodex2029,,,,
0002_mscodex1865,0002,,,C,University of Pennsylvania Libraries,31115761,29.674,mscodex1865,,,,
0002_mscodex887,0002,,,A,University of Pennsylvania Libraries,60999639,58.174,mscodex887,,,,
0002_mscodex1866,0002,,,B,University of Pennsylvania Libraries,42143784,40.191,mscodex1866,,,,
0002_mscoll764_item40,0002,,,C,University of Pennsylvania Libraries,1054395,1.006,mscoll764_item40,,,,
0002_mscoll764_item16,0002,,,A,University of Pennsylvania Libraries,1225775,1.169,mscoll764_item16,,,,
0002_mscoll764_item31,0002,,,B,University of Pennsylvania Libraries,3049171,2.908,mscoll764_item31,,,,
0002_mscoll764_item49,0002,,,C,University of Pennsylvania Libraries,290356,0.277,mscoll764_item49,,,,
0002_mscoll764_item53,0002,,,A,University of Pennsylvania Libraries,341661,0.326,mscoll764_item53,,,,
0002_mscoll764_item57,0002,,,B,University of Pennsylvania Libraries,737681,0.704,mscoll764_item57,,,,
0002_mscoll764_item62,0002,,,C,University of Pennsylvania Libraries,640584,0.611,mscoll764_item62,,,,
0002_mscoll764_item93,0002,,,A,University of Pennsylvania Libraries,699083,0.667,mscoll764_item93,,,,
0002_mscoll764_item145,0002,,,B,University of Pennsylvania Libraries,340331,0.325,mscoll764_item145,,,,
0002_mscoll764_item191,0002,,,C,University of Pennsylvania Libraries,292745,0.279,mscoll764_item191,,,,
0002_mscoll790,0002,,,A,University of Pennsylvania Libraries,3522471,3.359,mscoll790,,,,
0002_kcajs_rar_ms529,0002,,,B,University of Pennsylvania Libraries,1319059,1.258,kcajs_rar_ms529,,,,
0002_mscodex1867,0002,,,C,University of Pennsylvania Libraries,10225122,9.751,mscodex1867,,,,
0002_mscoll876,0002,,,A,University of Pennsylvania Libraries,29528212,28.16,mscoll876,,,,
0002_mscoll498,0002,,,B,University of Pennsylvania Libraries,18202578,17.359,mscoll498,,,,
0002_mscoll1120_box1_f1,0002,,,C,University of Pennsylvania Libraries,6761194,6.448,mscoll1120_box1_f1,,,,
0002_mscoll1120_box1_f2,0002,,,A,University of Pennsylvania Libraries,9605006,9.16,mscoll1120_box1_f2,,,,
0002_mscoll1120_box1_f3,0002,,,B,University of Pennsylvania Libraries,7869267,7.505,mscoll1120_box1_f3,,,,
0001_ljs422,0001,,,C,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13377281,12.758,ljs422,,,,
0001_ljs17,0001,,,A,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",12696495,12.108,ljs17,,,,
